ID,Flags,AttachmentID,AttachmentOffsetX,AttachmentOffsetY,AttachmentOffsetZ,EnterPreDelay,EnterSpeed,EnterGravity,EnterMinDuration,EnterMaxDuration,EnterMinArcHeight,EnterMaxArcHeight,EnterAnimStart,EnterAnimLoop,RideAnimStart,RideAnimLoop,RideUpperAnimStart,RideUpperAnimLoop,ExitPreDelay,ExitSpeed,ExitGravity,ExitMinDuration,ExitMaxDuration,ExitMinArcHeight,ExitMaxArcHeight,ExitAnimStart,ExitAnimLoop,ExitAnimEnd,PassengerYaw,PassengerPitch,PassengerRoll,PassengerAttachmentID,VehicleEnterAnim,VehicleExitAnim,VehicleRideAnimLoop,VehicleEnterAnimBone,VehicleExitAnimBone,VehicleRideAnimBone,VehicleEnterAnimDelay,VehicleExitAnimDelay,VehicleAbilityDisplay,EnterUISoundID,ExitUISoundID,UiSkin,FlagsB,CameraEnteringDelay,CameraEnteringDuration,CameraExitingDelay,CameraExitingDuration,CameraOffsetX,CameraOffsetY,CameraOffsetZ,CameraPosChaseRate,CameraFacingChaseRate,CameraEnteringZoom,CameraSeatZoomMin,CameraSeatZoomMax
4269,-436166545,-1,0,-1.5,1.5,0,4,-3,0.5,1.3,-1,0,193,193,-1,193,-1,52,0,4,8,0,1.3,0,2,-1,193,-1,0,0,0,-1,9,32,83,4,-1,6,0,0,1,0,0,0,2097152,0,0,0,0,0,0,0,0,0,0,0,0
4486,172007432,4,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,112,-1,-1,-1,-1,-1,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4487,138469384,14,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,-0.349066,0,34,107,-1,-1,-1,-1,-1,0.8,0,1,0,0,0,256,0,0,0,0,0,0,0,5,0,0,0,0
4606,33587215,21,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,91,-1,476,0,7,19.29,0,0,1,4,121,-1,6,0,0,0,19,-1,-1,91,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4686,1729137163,13,0.2,0,0,0,7,19.29,0.5,1.5,1,4,37,38,-1,91,128,123,0,7,19.29,0,1,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,13836,13834,1,16,0,0,0,0,0,0,0,0,0,0,0,0
4687,1192264203,14,0,0,0,0,7,19.29,0.5,1.5,1,4,37,38,-1,91,128,123,0,7,19.29,0,1,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
4688,1192264203,15,0,0,0,0,7,19.29,0.5,1.5,1,4,37,38,-1,91,128,123,0,7,19.29,0,1,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
4689,51405832,20,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,38273028,0,0,0,0,0,0,0,0,0,0,0,0
4690,1729104399,-1,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,13836,13834,1,524305,0,0,0,0,0,0,0,0,0,0,0,0
4691,50357256,20,4.25,3.6,2.8,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,2621460,0,0,0,0,0,0,0,0,0,0,0,0
4692,51405832,20,4.25,-3.6,2.8,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,38273028,0,0,0,0,0,0,0,0,0,0,0,0
4693,51405832,20,4.25,3.6,2.8,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,38273028,0,0,0,0,0,0,0,0,0,0,0,0
4695,1729104399,-1,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,13836,13834,1,524305,0,0,0,0,0,0,0,0,0,0,0,0
4706,1930464267,13,0,0,0,0,7,19.29,0.7,2,1.5,4,37,38,-1,91,-1,91,0,7,19.29,0.7,2,1.5,4,37,38,39,0,0,0,-1,-1,107,111,-1,-1,-1,0,0.45,1,13836,13834,1,16,0,0,0,0,0,0,0,0,0,0,0,0
4726,2069561355,14,-0.5,0,-0.4,0,7,19.29,0.7,2,1.5,4,37,38,-1,97,-1,91,0,7,19.29,0.7,2,1.5,4,37,38,39,0,-0.523599,0,-1,112,107,111,-1,-1,-1,0.6,0.35,1,13836,13834,1,2097296,0,0,0,0.3,-1,-1,-6.5,0,0,0,0,0
4766,34635791,21,0.2,0.25,0.15,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
4767,34635791,21,0.2,-0.25,0.15,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
4768,33587215,21,-0.15,0.25,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
4769,33587215,21,-0.15,-0.25,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
4770,33587215,21,-0.5,0.25,-0.15,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
4773,33587215,1,-0.5,0,1.1,0,7,19.29,0,0,1,4,37,38,0,17,16,16,0,7,19.29,0,0,1,4,37,38,39,0,0,0,34,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
4774,33587215,1,-0.25,0,1.15,0,7,19.29,0,0,1,4,37,38,0,17,16,16,0,7,19.29,0,0,1,4,37,38,39,0,0,0,34,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
4775,33587215,1,-0.4,0,1,0,7,19.29,0,0,1,4,37,38,0,17,16,16,0,7,19.29,0,0,1,4,37,38,39,0,0,0,34,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
4786,4366414,1,0.6,0,0,0,7,0,0.1,0.1,0,0,37,-1,-1,474,474,474,0,10,19.29,1.1,1.1,4,4,37,38,39,0,0,0,16,213,-1,126,-1,-1,-1,1.3,0,1,0,0,0,42467393,0,0.5,0,0,0,0,0,0,0,0,0,0
4806,1729136651,13,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,91,128,123,0,14,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4846,34635791,21,-0.2,0.25,0.05,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
4847,34635791,21,-0.2,-0.25,0.05,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
4848,950415,3,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,21,19.29,0,0,1,4,37,38,39,0,0,1.570796,-1,-1,214,213,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
4866,-502233077,21,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,476,91,91,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4888,1660979215,1,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,33554432,0,0,0,0,0,0,0,0,0,0,0,0
4906,1660979213,2,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,33554432,0,0,0,0,0,0,0,0,0,0,0,0
4966,33587215,14,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
5066,33718281,21,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,108,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5226,33587209,2,35,0,25,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
5227,33587209,2,25,10,10,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
5246,33587209,2,20,-10,10,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
5247,33587209,2,5,-5,15,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
5248,33587209,2,-15,0,20,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
5249,33587209,2,50,0,20,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
5250,33587209,2,30,10,12,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
5251,33587209,2,20,-10,10,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
5252,33587209,2,5,0,10,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
5253,33587209,2,-15,0,20,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
5346,73748,2,0.65,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,-1,14,0,7,19.29,0,0,1,4,37,38,39,0,0,0,19,-1,-1,123,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
5366,33587215,21,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,91,-1,476,0,7,19.29,0,0,1,4,121,-1,6,0,0,0,19,-1,-1,91,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5386,33587215,21,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,91,-1,476,0,7,19.29,0,0,1,4,121,-1,6,0,0,0,19,-1,-1,91,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5387,33587215,21,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,91,-1,476,0,7,19.29,0,0,1,4,121,-1,6,0,0,0,19,-1,-1,91,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5388,33587215,21,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,91,-1,476,0,7,19.29,0,0,1,4,121,-1,6,0,0,0,19,-1,-1,91,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5389,33587215,21,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,91,-1,476,0,7,19.29,0,0,1,4,121,-1,6,0,0,0,19,-1,-1,91,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5390,33587215,21,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,91,-1,476,0,7,19.29,0,0,1,4,121,-1,6,0,0,0,19,-1,-1,91,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5391,33587215,21,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,91,-1,476,0,7,19.29,0,0,1,4,121,-1,6,0,0,0,19,-1,-1,91,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5392,33587215,21,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,91,-1,476,0,7,19.29,0,0,1,4,121,-1,6,0,0,0,19,-1,-1,91,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5406,-502233077,21,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,476,89,476,0,7,19.29,0,0,1,3,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
5426,306643085,2,-0.1,-0.4,0,0,7,19.29,0,0,1,4,37,38,40,40,40,40,0,0,0,0,0,0,0,40,40,1,3.316126,-0.872665,1.570796,20,-1,107,353,-1,26,26,0,1,1,0,0,0,33554434,0,0,0,0,0,0,0,0,0,0,0,0
5446,33587215,21,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,91,-1,476,0,7,19.29,0,0,1,4,121,-1,6,0,0,0,19,-1,-1,91,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5506,33587215,21,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,91,91,91,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5566,33587247,1,-0.35,0,0.85,0,21,19.29,0,0,1,4,37,38,0,17,16,16,0,7,19.29,0,0,1,4,37,38,39,0,0,0,34,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
5586,33587215,1,-0.1,0,0.85,0,7,19.29,0,0,1,4,37,38,0,17,16,16,0,7,19.29,0,0,1,4,37,38,39,0,0,0,34,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
5587,33587215,1,-0.1,0,0.85,0,7,19.29,0,0,1,4,37,38,0,17,16,16,0,7,19.29,0,0,1,4,37,38,39,0,0,0,34,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
5588,33587215,1,-0.25,0,0.85,0,7,19.29,0,0,1,4,37,38,0,17,16,16,0,7,19.29,0,0,1,4,37,38,39,0,0,0,34,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
5666,34635791,21,0,0,0,0,7,19.29,0,0,1,4,37,38,91,91,26,26,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
5766,1729136651,13,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,91,128,123,0,14,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5767,1192281099,15,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,-1,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,524289,0,0,0,0,0,0,0,0,0,0,0,0
5768,1192281099,16,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,-1,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,524289,0,0,0,0,0,0,0,0,0,0,0,0
5786,1712326671,13,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,484,128,123,0,14,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5826,1662027787,13,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,484,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5866,1729137163,13,0.2,0,0,0,7,19.29,0.5,1.5,1,4,37,38,-1,91,128,123,0,7,19.29,0,1,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,13836,13834,1,16,0,0,0,0,0,0,0,0,0,0,0,0
5867,51405832,20,4.25,-3.6,2.8,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,38273028,0,0,0,0,0,0,0,0,0,0,0,0
5868,51405832,20,4.25,3.6,2.8,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,38273028,0,0,0,0,0,0,0,0,0,0,0,0
5869,51405832,20,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,38273028,0,0,0,0,0,0,0,0,0,0,0,0
5986,34635791,10,0.25,-0.05,0.65,0,7,19.29,0,0,1,4,37,38,476,476,213,213,0,7,19.29,0,0,1,4,37,38,39,0,0.610865,0.034907,34,-1,-1,97,-1,-1,26,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
6126,33587215,21,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,91,-1,476,0,7,19.29,0,0,1,3,121,-1,6,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6166,8195,2,0,0,0,0,2,19.29,0,0,0,0,-1,474,-1,474,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,132,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
6186,138575882,3,0,0,0,0,7,19.29,0,0,0,0,-1,474,-1,474,128,123,0,7,19.29,0,0,1,4,37,38,39,3.141593,2.094395,0.872665,17,455,-1,234,-1,-1,-1,0.4,0,1,0,0,0,33685568,0,0.3,0,0,0,0,0,0,0,0,0,0
6206,8227,13,0,0,-2,0,20,0,0,0,1,10,131,132,131,132,131,132,0,7,19.29,0,0,1,4,37,38,39,0,0,0,50,-1,-1,125,-1,-1,26,0,0,1,0,0,0,33686274,1,1,0,0,0,0,3.3,1,0,0,0,0
6266,32783,21,-0.12,0,0.05,0,7,19.29,0,0,1,4,37,38,91,91,91,91,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6446,1174437903,2,-2.2,0.75,0.6,0,7,19.29,0,0,1,4,37,38,-1,102,-1,-1,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
6447,1174437903,2,-2.2,-0.75,0.6,0,7,19.29,0,0,1,4,37,38,-1,102,-1,-1,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
6450,1081359,21,-0.12,0,0.05,0,7,19.29,0,0,1,4,37,38,91,91,91,91,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
6488,1662028303,1,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,14,19.29,0,0,1.5,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,33554434,0,0,0,0,0,0,0,0,0,0,0,0
6489,1662028301,2,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,14,19.29,0,0,1.5,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,33554434,0,0,0,0,0,0,0,0,0,0,0,0
6566,33587211,21,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,91,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
6586,5242886,13,0,0,0,0,7,19.29,0,0,1,4,225,225,131,132,131,132,0,7,19.29,0,0,1,4,37,38,39,0,0,0,12,16,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6587,33587209,5,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6606,-1039128064,2,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,19,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
6686,1645251087,2,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
6887,33587215,10,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,0,0,7,19.29,0,0,1,4,37,38,39,0,-1.570796,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
6888,33587215,10,0.1,0.25,0.05,0,7,19.29,0,0,1,4,37,38,-1,102,128,0,0,7,19.29,0,0,1,4,37,38,39,0.785398,-1.570796,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
6889,33587215,10,0.1,-0.25,0.05,0,7,19.29,0,0,1,4,37,38,-1,102,128,0,0,7,19.29,0,0,1,4,37,38,39,-0.785398,-1.570796,1.570796,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554432,0,0,0,0,0,0,0,0,0,0,0,0
6966,1745914400,21,0,0,0,0,20,19.29,0,0,1,4,37,38,-1,102,-1,-1,0,20,19.29,0,0,0,0,37,38,39,0,0,0,-1,216,-1,-1,-1,-1,-1,3,0,1,0,0,0,158024,0.25,1,0,0,0,0,0,0,0,60,40,0
7146,1179651,13,0.9,-0.25,0.2,0,7,19.29,0,0,1,1,503,503,503,503,503,503,0,7,19.29,0,0,1,4,37,38,39,0,1.570796,0,39,-1,-1,502,-1,-1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7151,33718283,13,0.9,-0.25,-0.15,0,7,19.29,0,0,1,4,37,38,503,503,503,503,0,7,19.29,0,0,1,4,37,38,39,0,1.570796,0,39,-1,-1,502,-1,-1,-1,0,0,1,0,0,0,33554436,0,0,0,0,0,0,0,0,0,0,0,0
7166,34635791,13,0,0,2,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,4.712389,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554464,0,0,0,0,0,0,0,0,0,0,0,0
7247,1048577,13,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,35651616,0,0,0,0,0,0,0,0,0,0,0,0
7248,34635785,1,0,0,0,0,0.2,20,5,10,1,4,-1,-1,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,1.570796,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554464,0,0,0,0,0,0,0,0,0,0,0,0
7266,33587214,21,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,91,476,476,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,33554436,0,0,0,0,0,0,0,0,0,0,0,0
7306,32777,21,0,0,0,0,7,19.29,0,0,1,4,37,38,-1,102,128,123,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,108,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7326,1174437899,2,-1.1,0.8,0.5,0,7,19.29,0,0,1,4,37,38,-1,102,-1,-1,0,7,19.29,0,0,1,4,37,38,39,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
