"ID","RaceID","SexID","BaseSection","TextureName_1","TextureName_2","TextureName_3","Flags","VariationIndex","ColorIndex"
"20030","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower03_04.blp","Character\Worgen\Male\WorgenMaleFaceUpper03_04.blp","","1","3","4"
"20031","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower04_00.blp","Character\Worgen\Male\WorgenMaleFaceUpper04_00.blp","","1","4","0"
"20032","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower04_01.blp","Character\Worgen\Male\WorgenMaleFaceUpper04_01.blp","","1","4","1"
"20033","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower04_02.blp","Character\Worgen\Male\WorgenMaleFaceUpper04_02.blp","","1","4","2"
"20034","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower04_03.blp","Character\Worgen\Male\WorgenMaleFaceUpper04_03.blp","","1","4","3"
"20035","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower04_04.blp","Character\Worgen\Male\WorgenMaleFaceUpper04_04.blp","","1","4","4"
"20036","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower05_00.blp","Character\Worgen\Male\WorgenMaleFaceUpper05_00.blp","","5","5","0"
"20037","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower05_01.blp","Character\Worgen\Male\WorgenMaleFaceUpper05_01.blp","","5","5","1"
"20038","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower05_02.blp","Character\Worgen\Male\WorgenMaleFaceUpper05_02.blp","","5","5","2"
"20039","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower05_03.blp","Character\Worgen\Male\WorgenMaleFaceUpper05_03.blp","","5","5","3"
"20040","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower05_04.blp","Character\Worgen\Male\WorgenMaleFaceUpper05_04.blp","","5","5","4"
"20041","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower06_00.blp","Character\Worgen\Male\WorgenMaleFaceUpper06_00.blp","","5","6","0"
"20042","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower06_01.blp","Character\Worgen\Male\WorgenMaleFaceUpper06_01.blp","","5","6","1"
"20043","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower06_02.blp","Character\Worgen\Male\WorgenMaleFaceUpper06_02.blp","","5","6","2"
"20044","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower06_03.blp","Character\Worgen\Male\WorgenMaleFaceUpper06_03.blp","","5","6","3"
"20045","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower06_04.blp","Character\Worgen\Male\WorgenMaleFaceUpper06_04.blp","","5","6","4"
"20046","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower07_00.blp","Character\Worgen\Male\WorgenMaleFaceUpper07_00.blp","","5","7","0"
"20047","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower07_01.blp","Character\Worgen\Male\WorgenMaleFaceUpper07_01.blp","","5","7","1"
"20048","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower07_02.blp","Character\Worgen\Male\WorgenMaleFaceUpper07_02.blp","","5","7","2"
"20049","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower07_03.blp","Character\Worgen\Male\WorgenMaleFaceUpper07_03.blp","","5","7","3"
"20050","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower07_04.blp","Character\Worgen\Male\WorgenMaleFaceUpper07_04.blp","","5","7","4"
"20051","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower08_00.blp","Character\Worgen\Male\WorgenMaleFaceUpper08_00.blp","","5","8","0"
"20052","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower08_01.blp","Character\Worgen\Male\WorgenMaleFaceUpper08_01.blp","","5","8","1"
"20053","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower08_02.blp","Character\Worgen\Male\WorgenMaleFaceUpper08_02.blp","","5","8","2"
"20054","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower08_03.blp","Character\Worgen\Male\WorgenMaleFaceUpper08_03.blp","","5","8","3"
"20055","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower08_04.blp","Character\Worgen\Male\WorgenMaleFaceUpper08_04.blp","","5","8","4"
"20056","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower09_00.blp","Character\Worgen\Male\WorgenMaleFaceUpper09_00.blp","","5","9","0"
"20057","12","0","1","","","","5","9","1"
"20058","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower09_02.blp","Character\Worgen\Male\WorgenMaleFaceUpper09_02.blp","","5","9","2"
"20059","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower09_03.blp","Character\Worgen\Male\WorgenMaleFaceUpper09_03.blp","","5","9","3"
"20060","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower09_04.blp","Character\Worgen\Male\WorgenMaleFaceUpper09_04.blp","","5","9","4"
"20061","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower10_05.blp","Character\Worgen\Male\WorgenMaleFaceUpper10_05.blp","","5","10","5"
"20062","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower10_06.blp","Character\Worgen\Male\WorgenMaleFaceUpper10_06.blp","","5","10","6"
"20063","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower10_07.blp","Character\Worgen\Male\WorgenMaleFaceUpper10_07.blp","","5","10","7"
"20064","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower11_05.blp","Character\Worgen\Male\WorgenMaleFaceUpper11_05.blp","","5","11","5"
"20065","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower11_06.blp","Character\Worgen\Male\WorgenMaleFaceUpper11_06.blp","","5","11","6"
"20066","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower11_07.blp","Character\Worgen\Male\WorgenMaleFaceUpper11_07.blp","","5","11","7"
"20067","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower12_05.blp","Character\Worgen\Male\WorgenMaleFaceUpper12_05.blp","","5","12","5"
"20068","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower12_06.blp","Character\Worgen\Male\WorgenMaleFaceUpper12_06.blp","","5","12","6"
"20069","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower12_07.blp","Character\Worgen\Male\WorgenMaleFaceUpper12_07.blp","","5","12","7"
"20070","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower13_05.blp","Character\Worgen\Male\WorgenMaleFaceUpper13_05.blp","","5","13","5"
"20071","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower13_06.blp","Character\Worgen\Male\WorgenMaleFaceUpper13_06.blp","","5","13","6"
"20072","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower13_07.blp","Character\Worgen\Male\WorgenMaleFaceUpper13_07.blp","","5","13","7"
"20073","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower14_05.blp","Character\Worgen\Male\WorgenMaleFaceUpper14_05.blp","","5","14","5"
"20074","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower14_06.blp","Character\Worgen\Male\WorgenMaleFaceUpper14_06.blp","","5","14","6"
"20075","12","0","1","Character\Worgen\Male\WorgenMaleFaceLower14_07.blp","Character\Worgen\Male\WorgenMaleFaceUpper14_07.blp","","5","14","7"
"20076","12","0","2","Character\Worgen\Male\FacialLowerHair00_00.blp","","","17","0","0"
"20077","12","0","2","Character\Worgen\Male\FacialLowerHair00_01.blp","","","17","0","1"
"20078","12","0","2","Character\Worgen\Male\FacialLowerHair00_02.blp","","","17","0","2"
"20079","12","0","2","Character\Worgen\Male\FacialLowerHair00_03.blp","","","17","0","3"
"20080","12","0","2","Character\Worgen\Male\FacialLowerHair00_04.blp","","","17","0","4"
"20081","12","0","2","","","","17","1","0"
"20082","12","0","2","","","","17","1","1"
"20083","12","0","2","","","","17","1","2"
"20084","12","0","2","","","","17","1","3"
"20085","12","0","2","","","","17","1","4"
"20086","12","0","2","","","","17","2","0"
"20087","12","0","2","","","","17","2","1"
"20088","12","0","2","","","","17","2","2"
"20089","12","0","2","","","","17","2","3"
"20090","12","0","2","","","","17","2","4"
"20091","12","0","2","","","","17","3","0"
"20092","12","0","2","","","","17","3","1"
"20093","12","0","2","","","","17","3","2"
"20094","12","0","2","","","","17","3","3"
"20095","12","0","2","","","","17","3","4"
"20096","12","0","2","","","","17","4","0"
"20097","12","0","2","","","","17","4","1"
"20098","12","0","2","","","","17","4","2"
"20099","12","0","2","","","","17","4","3"
"20100","12","0","2","","","","17","4","4"
"20101","12","0","2","","","","17","5","0"
"20102","12","0","2","","","","17","5","1"
"20103","12","0","2","","","","17","5","2"
"20104","12","0","2","","","","17","5","3"
"20105","12","0","2","","","","17","5","4"
"20106","12","0","2","","","","17","6","0"
"20107","12","0","2","","","","17","6","1"
"20108","12","0","2","","","","17","6","2"
"20109","12","0","2","","","","17","6","3"
"20110","12","0","2","","","","17","6","4"
"20111","12","0","2","","","","17","7","0"
"20112","12","0","2","","","","17","7","1"
"20113","12","0","2","","","","17","7","2"
"20114","12","0","2","","","","17","7","3"
"20115","12","0","2","","","","17","7","4"
"20116","12","0","2","","","","17","8","0"
"20117","12","0","2","","","","17","8","1"
"20118","12","0","2","","","","17","8","2"
"20119","12","0","2","","","","17","8","3"
"20120","12","0","2","","","","17","8","4"
"900336","12","0","2","","","","17","9","0"
"900337","12","0","2","","","","17","9","1"
"900338","12","0","2","","","","17","9","2"
"900339","12","0","2","","","","17","9","3"
"900340","12","0","2","","","","17","9","4"
"900341","12","0","2","","","","17","10","0"
"900342","12","0","2","","","","17","10","1"
"900343","12","0","2","","","","17","10","2"
"900344","12","0","2","","","","17","10","3"
"900345","12","0","2","","","","17","10","4"
"900346","12","0","2","","","","17","11","0"
"900347","12","0","2","","","","17","11","1"
"900348","12","0","2","","","","17","11","2"
"900349","12","0","2","","","","17","11","3"
"900350","12","0","2","","","","17","11","4"
"900351","12","0","2","","","","17","12","0"
"900352","12","0","2","","","","17","12","1"
"900353","12","0","2","","","","17","12","2"
"900354","12","0","2","","","","17","12","3"
"900355","12","0","2","","","","17","12","4"
"900356","12","0","2","","","","17","13","0"
"900357","12","0","2","","","","17","13","1"
"900358","12","0","2","","","","17","13","2"
"900359","12","0","2","","","","17","13","3"
"900360","12","0","2","","","","17","13","4"
"900361","12","0","2","","","","17","14","0"
"900362","12","0","2","","","","17","14","1"
"900363","12","0","2","","","","17","14","2"
"900364","12","0","2","","","","17","14","3"
"900365","12","0","2","","","","17","14","4"
"900366","12","0","2","","","","17","15","0"
"900367","12","0","2","","","","17","15","1"
"900368","12","0","2","","","","17","15","2"
"900369","12","0","2","","","","17","15","3"
"900370","12","0","2","","","","17","15","4"
"900371","12","0","2","","","","17","16","0"
"900372","12","0","2","","","","17","16","1"
"900373","12","0","2","","","","17","16","2"
"900374","12","0","2","","","","17","16","3"
"900375","12","0","2","","","","17","16","4"
"900376","12","0","2","","","","17","17","0"
"900377","12","0","2","","","","17","17","1"
"900378","12","0","2","","","","17","17","2"
"900379","12","0","2","","","","17","17","3"
"900380","12","0","2","","","","17","17","4"
"900381","12","0","2","","","","17","18","0"
"900382","12","0","2","","","","17","18","1"
"900383","12","0","2","","","","17","18","2"
"900384","12","0","2","","","","17","18","3"
"900385","12","0","2","","","","17","18","4"
"900386","12","0","2","","","","17","19","0"
"900387","12","0","2","","","","17","19","1"
"900388","12","0","2","","","","17","19","2"
"900389","12","0","2","","","","17","19","3"
"900390","12","0","2","","","","17","19","4"
"900391","12","0","2","","","","17","20","0"
"900392","12","0","2","","","","17","20","1"
"900393","12","0","2","","","","17","20","2"
"900394","12","0","2","","","","17","20","3"
"900395","12","0","2","","","","17","20","4"
"900396","12","0","2","","","","17","21","0"
"900397","12","0","2","","","","17","21","1"
"900398","12","0","2","","","","17","21","2"
"900399","12","0","2","","","","17","21","3"
"900400","12","0","2","","","","17","21","4"
"900401","12","0","2","","","","17","22","0"
"900402","12","0","2","","","","17","22","1"
"900403","12","0","2","","","","17","22","2"
"900404","12","0","2","","","","17","22","3"
"900405","12","0","2","","","","17","22","4"
"900406","12","0","2","","","","17","23","0"
"900407","12","0","2","","","","17","23","1"
"900408","12","0","2","","","","17","23","2"
"900409","12","0","2","","","","17","23","3"
"900410","12","0","2","","","","17","23","4"
"20121","12","0","3","Character\Worgen\Hair00_00.blp","","","17","0","0"
"20122","12","0","3","","","","17","0","1"
"20123","12","0","3","","","","17","0","2"
"20124","12","0","3","","","","17","0","3"
"20125","12","0","3","","","","17","0","4"
"20126","12","0","3","Character\Worgen\Hair00_00.blp","","","17","1","0"
"20127","12","0","3","","","","17","1","1"
"20128","12","0","3","","","","17","1","2"
"20129","12","0","3","","","","17","1","3"
"20130","12","0","3","","","","17","1","4"
"20131","12","0","3","Character\Worgen\Hair00_00.blp","","","17","2","0"
"20132","12","0","3","","","","17","2","1"
"20133","12","0","3","","","","17","2","2"
"20134","12","0","3","","","","17","2","3"
"20135","12","0","3","","","","17","2","4"
"20136","12","0","3","Character\Worgen\Hair00_00.blp","","","17","3","0"
"20137","12","0","3","","","","17","3","1"
"20138","12","0","3","","","","17","3","2"
"20139","12","0","3","","","","17","3","3"
"20140","12","0","3","","","","17","3","4"
"20141","12","0","3","Character\Worgen\Hair00_00.blp","","","17","4","0"
"20142","12","0","3","","","","17","4","1"
"20143","12","0","3","","","","17","4","2"
"20144","12","0","3","","","","17","4","3"
"20145","12","0","3","","","","17","4","4"
"20146","12","0","3","Character\Worgen\Hair00_00.blp","","","17","5","0"
"20147","12","0","3","","","","17","5","1"
"20148","12","0","3","","","","17","5","2"
"20149","12","0","3","","","","17","5","3"
"20150","12","0","3","","","","17","5","4"
"20151","12","0","3","Character\Worgen\Hair00_00.blp","","","17","6","0"
"20152","12","0","3","","","","17","6","1"
"20153","12","0","3","","","","17","6","2"
"20154","12","0","3","","","","17","6","3"
"20155","12","0","3","","","","17","6","4"
"20156","12","0","3","Character\Worgen\Hair00_00.blp","","","17","7","0"
"20157","12","0","3","","","","17","7","1"
"20158","12","0","3","","","","17","7","2"
"20159","12","0","3","","","","17","7","3"
"20160","12","0","3","","","","17","7","4"
"20161","12","0","3","Character\Worgen\Hair00_00.blp","","","18","8","0"
"20162","12","0","3","","","","18","8","1"
"20163","12","0","3","","","","18","8","2"
"20164","12","0","3","","","","18","8","3"
"20165","12","0","3","","","","18","8","4"
"20166","12","0","3","Character\Worgen\Hair00_00.blp","","","18","9","0"
"20167","12","0","3","","","","18","9","1"
"20168","12","0","3","","","","18","9","2"
"20169","12","0","3","","","","18","9","3"
"20170","12","0","3","","","","18","9","4"
"20171","12","0","3","Character\Worgen\Hair00_00.blp","","","18","10","0"
"20172","12","0","3","","","","18","10","1"
"20173","12","0","3","","","","18","10","2"
"20174","12","0","3","","","","18","10","3"
"20175","12","0","3","","","","18","10","4"
"20176","12","0","3","Character\Worgen\Hair00_00.blp","","","18","11","0"
"20177","12","0","3","","","","18","11","1"
"20178","12","0","3","","","","18","11","2"
"20179","12","0","3","","","","18","11","3"
"20180","12","0","3","","","","18","11","4"
"20186","12","0","4","Character\Worgen\Male\WorgenMaleNakedPelvisSkin_regular.blp","","","17","0","0"
"20187","12","0","4","Character\Worgen\Male\WorgenMaleNakedPelvisSkin_regular.blp","","","17","0","1"
"20188","12","0","4","Character\Worgen\Male\WorgenMaleNakedPelvisSkin_regular.blp","","","17","0","2"
"20189","12","0","4","Character\Worgen\Male\WorgenMaleNakedPelvisSkin_regular.blp","","","17","0","3"
"20190","12","0","4","Character\Worgen\Male\WorgenMaleNakedPelvisSkin_regular.blp","","","17","0","4"
"20191","12","0","4","Character\Worgen\Male\WorgenMaleNakedPelvisSkin_dk.blp","","","5","0","5"
"20192","12","0","4","Character\Worgen\Male\WorgenMaleNakedPelvisSkin_dk.blp","","","5","0","6"
"20193","12","0","4","Character\Worgen\Male\WorgenMaleNakedPelvisSkin_dk.blp","","","5","0","7"
"20194","12","1","0","Character\Worgen\Female\WORGENFEMALESKIN00_00.blp","Character\Worgen\Female\WORGENFEMALESKIN00_00_EXTRA.BLP","","17","0","0"
"20195","12","1","0","Character\Worgen\Female\WORGENFEMALESKIN00_01.blp","Character\Worgen\Female\WORGENFEMALESKIN00_01_EXTRA.BLP","","17","0","1"
"20196","12","1","0","Character\Worgen\Female\WORGENFEMALESKIN00_02.blp","Character\Worgen\Female\WORGENFEMALESKIN00_02_EXTRA.BLP","","17","0","2"
"20197","12","1","0","Character\Worgen\Female\WORGENFEMALESKIN00_03.blp","Character\Worgen\Female\WORGENFEMALESKIN00_03_EXTRA.BLP","","17","0","3"
"20198","12","1","0","Character\Worgen\Female\WORGENFEMALESKIN00_04.blp","Character\Worgen\Female\WORGENFEMALESKIN00_04_EXTRA.BLP","","17","0","4"
"20199","12","1","0","Character\Worgen\Female\WORGENFEMALESKIN00_05.blp","Character\Worgen\Female\WORGENFEMALESKIN00_05_EXTRA.BLP","","17","0","5"
"20200","12","1","0","Character\Worgen\Female\WORGENFEMALESKIN00_06.blp","Character\Worgen\Female\WORGENFEMALESKIN00_06_EXTRA.BLP","","17","0","6"
"20201","12","1","0","Character\Worgen\Female\WORGENFEMALESKIN00_07.blp","Character\Worgen\Female\WORGENFEMALESKIN00_07_EXTRA.BLP","","17","0","7"
"20202","12","1","0","Character\Worgen\Female\WORGENFEMALESKIN00_08.blp","Character\Worgen\Female\WORGENFEMALESKIN00_08_EXTRA.BLP","","17","0","8"
"20203","12","1","0","Character\Worgen\Female\WORGENFEMALESKIN00_09.blp","Character\Worgen\Female\WORGENFEMALESKIN00_09_EXTRA.BLP","","5","0","9"
"20204","12","1","0","Character\Worgen\Female\WORGENFEMALESKIN00_10.blp","Character\Worgen\Female\WORGENFEMALESKIN00_10_EXTRA.BLP","","5","0","10"
"20205","12","1","0","Character\Worgen\Female\WORGENFEMALESKIN00_11.BLP","Character\Worgen\Female\WORGENFEMALESKIN00_11_EXTRA.BLP","","5","0","11"
"20206","12","1","1","Character\Worgen\Female\WorgenFemaleFaceLower00_00.blp","Character\Worgen\Female\WorgenFemaleFaceUpper00_00.blp","","1","0","0"
