"ID","DisplayID","InventoryType","ItemClass","ItemSubClass","VisualSlot","CanonicalItemID","Rarity","ItemLevel","Name","Icon","ItemIDsTotal","ItemIDs"
"30129","138472","16","4","1","311","128189","4","0","Bloodcrystal Chaincloak","Interface\Icons\inv_cape_draenorquest95_b_08_plate","1","128189"
"30130","138477","6","4","1","293","115826","4","0","Primal Gladiator's Mooncloth Cord","Interface\Icons\inv_belt_cloth_pvppriestgladiator_o_01","2","115826,115969"
"30131","138478","8","4","1","297","115829","4","0","Primal Gladiator's Mooncloth Treads","Interface\Icons\inv_boot_cloth_pvppriestgladiator_o_01","2","115829,115968"
"30132","138480","10","4","1","301","115911","4","0","Primal Gladiator's Mooncloth Gloves","Interface\Icons\inv_glove_cloth_pvppriestgladiator_o_01","2","115911,115916"
"30133","138481","1","4","1","283","115912","4","0","Primal Gladiator's Mooncloth Helm","Interface\Icons\inv_helm_cloth_pvppriestgladiator_o_01","2","115912,115917"
"30134","138482","7","4","1","295","115913","4","0","Primal Gladiator's Mooncloth Leggings","Interface\Icons\inv_pant_cloth_pvppriestgladiator_o_01","2","115913,115918"
"30135","138483","3","4","1","287","115915","4","0","Primal Gladiator's Mooncloth Mantle","Interface\Icons\inv_shoulder_cloth_pvppriestgladiator_o_01","2","115915,115920"
"30136","138485","20","4","1","291","115914","4","0","Primal Gladiator's Mooncloth Robe","Interface\Icons\inv_robe_cloth_pvppriestgladiator_o_01","2","115914,115919"
"30137","138518","19","4","0","319","115518","3","0","Vol'jin's Spear Tabard","Interface\Icons\inv_tabard_a_77voljinsspear","1","115518"
"30138","138519","19","4","0","319","115517","3","0","Wrynn's Vanguard Tabard","Interface\Icons\inv_tabard_a_78wrynnvanguard","1","115517"
"30139","138520","19","4","0","319","119140","3","0","Sha'tari Defense Tabard","Interface\Icons\inv_tabard_a_shataridefense","1","119140"
"30140","138537","13","2","4","313","113904","4","0","Franzok's Headsmasher","Interface\Icons\inv_mace_1h_draenorraid_d_04green","1","113904"
"30141","138540","13","2","4","313","190849","3","0","Forgemaster's Gavel","Interface\Icons\inv_mace_1h_draenorraid_d_04yellow","1","190849"
"30142","138542","16","4","1","311","111205","4","0","Primal Gladiator's Cloak of Cruelty","Interface\Icons\inv_cape_draenorpvp_d_03_mail_yellow","4","111205,117712,119966,120048"
"30143","138544","1","4","1","283","108250","3","0","Item 108250","Interface\Icons\inv_cloth_draenorquest95_b_01helm","7","106672,106705,108250,112664,114692,118155,118279"
"30144","138545","13","2","13","313","113965","4","0","Sorka's Chainfist","Interface\Icons\inv_hand_1h_draenorraid_d_03","1","113965"
"30145","138546","13","2","13","313","164332","3","0","Plundered Drillbore Fists","Interface\Icons\inv_hand_1h_draenorraid_d_03","1","164332"
"30146","138554","13","2","7","313","127826","4","0","Item 127826","Interface\Icons\inv_sword_2h_pvppandarias1_c_01","1","127826"
"30147","138554","17","2","8","313","113848","4","0","Gor'gah, High Blade of the Gorians","Interface\Icons\inv_sword_2h_pvppandarias1_c_01","1","113848"
"30148","138557","17","2","8","313","120427","1","0","Item 120427","Interface\Icons\inv_sword_102","1","120427"
"30149","138558","19","4","0","319","119133","3","0","Frostwolf Tabard","Interface\Icons\inv_tabard_a_01frostwolfclan","1","119133"
"30150","138559","19","4","0","319","119138","3","0","Laughing Skull Orcs Tabard","Interface\Icons\inv_tabard_a_80laughingskull","1","119138"
"30151","138561","6","4","1","293","111509","1","0","Item 111509","Interface\Icons\inv_cloth_draenorcrafted_d_01belt","1","111509"
"30152","138562","6","4","1","293","111500","1","0","Item 111500","Interface\Icons\inv_cloth_draenorcrafted_d_01belt","1","111500"
"30153","138563","6","4","1","293","110971","1","0","Item 110971","Interface\Icons\inv_cloth_draenorcrafted_d_01belt_horde","1","110971"
"30154","138564","6","4","1","293","111491","4","0","Item 111491","Interface\Icons\inv_cloth_draenorcrafted_d_01belt","2","111491,114816"
"30155","138565","6","4","1","293","110962","4","0","Item 110962","Interface\Icons\inv_cloth_draenorcrafted_d_01belt","2","110962,234869"
"30156","138566","6","4","1","293","110518","4","0","Item 110518","Interface\Icons\inv_belt_cloth_draenorlfr_c_01","3","110518,114521,116009"
"30157","138567","6","4","1","293","110509","4","0","Item 110509","Interface\Icons\inv_belt_cloth_draenorlfr_c_01","5","110509,118963,122174,124591,147253"
"30158","138568","6","4","1","293","110495","4","0","Item 110495","Interface\Icons\inv_belt_cloth_draenorlfr_c_01","2","110495,116017"
"30159","138569","6","4","1","293","119833","3","0","Primal Combatant's Cord of Cruelty","Interface\Icons\inv_belt_cloth_draenorhonor_c_01","3","119833,119834,119971"
"30160","138570","6","4","1","293","115043","3","0","Primal Combatant's Cord of Cruelty","Interface\Icons\inv_belt_cloth_draenorhonor_c_01","3","115043,115044,115194"
"30161","138571","6","4","2","293","110753","4","0","Item 110753","Interface\Icons\inv_buckle_leather_draenorlfr_c_01","1","110753"
"30162","138571","6","4","3","293","116039","4","0","Delver's Belt","Interface\Icons\inv_buckle_leather_draenorlfr_c_01","3","116039,124593,147255"
"30163","138572","6","4","2","293","110745","4","0","Item 110745","Interface\Icons\inv_buckle_leather_draenorlfr_c_01","1","110745"
"30164","138572","6","4","3","293","114523","4","0","Undying Belt","Interface\Icons\inv_buckle_leather_draenorlfr_c_01","2","114523,116049"
"30165","138573","6","4","2","293","110771","4","0","Item 110771","Interface\Icons\inv_buckle_leather_draenorlfr_c_01","1","110771"
"30166","138573","6","4","3","293","116047","4","0","Bloodsteel Warbelt","Interface\Icons\inv_buckle_leather_draenorlfr_c_01","3","116047,118971,122175"
"30167","138576","6","4","2","293","111141","4","0","Primal Gladiator's Belt of Prowess","Interface\Icons\inv_belt_leather_pvpmonk_o_01","2","111141,117648"
"30168","138577","6","4","2","293","115668","4","0","Primal Gladiator's Belt of Prowess","Interface\Icons\inv_belt_leather_pvpmonk_o_01","2","115668,117849"
"30169","138578","6","4","2","293","115880","4","0","Primal Gladiator's Ironskin Waistband","Interface\Icons\inv_belt_leather_pvpmonkgladiator_o_01","2","115880,115967"
"30170","138579","6","4","2","293","113907","4","0","Girdle of Unconquered Glory","Interface\Icons\inv_leather_raidmonk_o_01belt","2","113907,119335"
"30171","138582","6","4","2","293","111142","4","0","Primal Gladiator's Belt of Cruelty","Interface\Icons\inv_belt_leather_pvprogue_o_01","2","111142,117649"
"30172","138583","6","4","2","293","114747","4","0","Item 114747","Interface\Icons\inv_belt_leather_pvprogue_o_01","3","114747,115669,117850"
"30173","138585","6","4","2","293","112219","3","0","Item 112219","Interface\Icons\inv_belt_03","2","112219,128458"
"30174","138586","6","4","2","293","119867","3","0","Primal Combatant's Belt of Prowess","Interface\Icons\inv_buckle_mail_draenorhonor_c_01","3","119867,119868,119994"
"30175","138587","6","4","2","293","115084","3","0","Primal Combatant's Belt of Prowess","Interface\Icons\inv_buckle_mail_draenorhonor_c_01","3","115084,115085,115217"
"30176","138588","6","4","2","293","114522","4","0","Belt of Determined Resolve","Interface\Icons\inv_belt_mail_draenorlfr_c_01","2","114522,116264"
"30177","138588","6","4","3","293","111793","4","0","Item 111793","Interface\Icons\inv_belt_mail_draenorlfr_c_01","1","111793"
"30178","138589","6","4","2","293","116265","4","0","Sniper's Ammo Belt","Interface\Icons\inv_belt_mail_draenorlfr_c_01","1","116265"
"30179","138589","6","4","3","293","111785","4","0","Item 111785","Interface\Icons\inv_belt_mail_draenorlfr_c_01","1","111785"
"30180","138590","6","4","2","293","116215","4","0","Barrage Blaster Belt","Interface\Icons\inv_belt_mail_draenorlfr_c_01","7","116215,116224,118962,122176,124592,147254,400730"
"30181","138590","6","4","3","293","111255","4","0","Item 111255","Interface\Icons\inv_belt_mail_draenorlfr_c_01","1","111255"
"30182","138591","6","4","3","293","111644","3","0","Item 111644","Interface\Icons\inv_belt_mail_warsongclan_b_01","3","111644,111741,113813"
"30183","138592","6","4","4","293","111015","1","0","Item 111015","Interface\Icons\inv_plate_draenorcrafted_d_01buckle","1","111015"
"30184","138593","6","4","4","293","114762","4","0","Item 114762","Interface\Icons\inv_plate_draenorcrafted_d_01buckle","2","114762,234894"
"30185","138594","6","4","4","293","111007","5","0","Item 111007","Interface\Icons\inv_plate_draenorcrafted_d_01buckle","2","111007,146667"
"30186","138595","6","4","4","293","114778","1","0","Item 114778","Interface\Icons\inv_plate_draenorcrafted_d_01buckle","1","114778"
"30187","138596","6","4","4","293","114233","4","0","Truesteel Waistguard","Interface\Icons\inv_plate_draenorcrafted_d_01buckle","2","114233,114770"
"30188","138597","6","4","4","293","115111","3","0","Primal Combatant's Girdle of Cruelty","Interface\Icons\inv_belt_plate_draenorhonor_c_01","3","115111,115112,115238"
"30189","138598","6","4","4","293","119894","3","0","Primal Combatant's Girdle of Cruelty","Interface\Icons\inv_belt_plate_draenorhonor_c_01","3","119894,119895,120015"
"30190","138599","6","4","4","293","110546","4","0","Item 110546","Interface\Icons\inv_plate_draenorlfr_c_01belt","5","110546,114524,116262,124594,147256"
"30191","138600","6","4","4","293","110537","4","0","Item 110537","Interface\Icons\inv_plate_draenorlfr_c_01belt","3","110537,116252,169283"
"30192","138601","6","4","4","293","110528","4","0","Item 110528","Interface\Icons\inv_plate_draenorlfr_c_01belt","4","110528,116240,118948,122173"
"30193","138602","6","4","4","293","115907","4","0","Primal Gladiator's Plate Girdle","Interface\Icons\inv_plate_plate_pvpwarriorgladaitor_o_01belt","1","115907"
"30194","138603","6","4","4","293","111175","4","0","Primal Gladiator's Girdle of Prowess","Interface\Icons\inv_plate_plate_pvpwarrior_o_01belt","2","111175,117682"
"30195","138604","6","4","4","293","115702","4","0","Primal Gladiator's Girdle of Prowess","Interface\Icons\inv_plate_plate_pvpwarrior_o_01belt","2","115702,117883"
"30196","138608","6","4","4","293","112309","1","0","Item 112309","Interface\Icons\inv_plate_raidwarrior_o_01belt","1","112309"
"30197","138610","6","4","4","293","113950","4","0","Ironcrusher's Collar","Interface\Icons\inv_plate_raiddeathknight_o_01buckle","2","113950,114585"
"30198","138612","6","4","4","293","111174","4","0","Primal Gladiator's Girdle of Cruelty","Interface\Icons\inv_belt_plate_pvpdeathknight_o_01","2","111174,117681"
"30199","138613","6","4","4","293","115701","4","0","Primal Gladiator's Girdle of Cruelty","Interface\Icons\inv_belt_plate_pvpdeathknight_o_01","2","115701,117882"
"30200","138614","6","4","4","293","115906","4","0","Primal Gladiator's Dreadplate Girdle","Interface\Icons\inv_belt_pant_plate_pvpdeathknightgladiator_o_01","1","115906"
"30201","138615","6","4","4","293","111727","4","0","Item 111727","Interface\Icons\inv_belt_plate_raidpaladin_o_01","3","111727,113976,119337"
"30202","138616","6","4","4","293","111719","1","0","Item 111719","Interface\Icons\inv_belt_plate_raidpaladin_o_01","1","111719"
"30203","138628","13","2","15","313","164294","3","0","Plundered Shadow-Infused Blade","Interface\Icons\inv_knife_1h_draenorraid_d_01","1","164294"
"30204","138631","13","2","15","313","113836","4","0","Ko'ragh's Boot Knife","Interface\Icons\inv_knife_1h_draenorraid_d_01","1","113836"
"30205","138632","13","2","15","313","147908","4","0","6.0 Weapon - Knife_1h_DraenorRaid_D_01 - Jade","Interface\Icons\inv_knife_1h_draenorraid_d_01","1","147908"
"30206","138732","16","4","1","311","109909","3","0","Drape of Iron Sutures","Interface\Icons\inv_cape_draenordungeon_c_03_mail_blue","2","109909,114299"
"30207","138735","16","4","1","311","109917","3","0","Three-Clefthoof Cape","Interface\Icons\inv_cape_draenordungeon_c_03_mail_brown","3","109917,114301,114421"
"30208","138736","16","4","1","311","116294","4","0","Rotmelter Mosscloak","Interface\Icons\inv_cape_draenordungeon_c_03_mail","5","109906,109908,109928,114361,116294"
"30209","138737","16","4","1","311","132375","5","0","Odr, Shawl of the Ymirjar","Interface\Icons\inv_cape_draenordungeon_c_04leather_base","5","109910,114362,114425,114482,132375"
"30210","138738","16","4","1","311","114547","4","0","Reinforced Moonsong Cloak","Interface\Icons\inv_cape_draenordungeon_c_04leather_dark","8","109904,109907,109929,114297,114298,114486,114547,116304"
"30211","138739","16","4","1","311","119016","4","0","Blazemender Cloak","Interface\Icons\inv_cape_draenordungeon_c_04leather_light","5","109912,109918,114300,114422,119016"
"30212","138762","21","2","0","313","183461","1","0","Item 183461","Interface\Icons\inv_axe_1h_6miningpick","1","183461"
"30213","138776","8","4","2","297","111145","4","0","Primal Gladiator's Boots of Prowess","Interface\Icons\inv_leather_pvpdruid_o_01boot","2","111145,117652"
"30214","138777","5","4","2","291","111273","4","0","Primal Gladiator's Tunic","Interface\Icons\inv_leather_pvpdruid_o_01robe","2","111273,117753"
"30215","138778","10","4","2","301","111107","4","0","Primal Gladiator's Dragonhide Gloves","Interface\Icons\inv_leather_pvpdruid_o_01glove","5","111107,111284,117614,117764,127083"
"30216","138780","7","4","2","295","111109","4","0","Primal Gladiator's Dragonhide Legguards","Interface\Icons\inv_leather_pvpdruid_o_01pant","5","111109,111276,117616,117756,127105"
"30217","138782","9","4","2","299","111149","4","0","Primal Gladiator's Bindings of Victory","Interface\Icons\inv_leather_pvpdruid_o_01bracer","2","111149,117656"
"30218","138783","20","4","2","291","111110","4","0","Primal Gladiator's Dragonhide Robes","Interface\Icons\inv_leather_pvpdruid_o_01robe","3","111110,117617,127063"
"30219","138789","3","4","2","287","111111","4","0","Primal Gladiator's Dragonhide Spaulders","Interface\Icons\inv_leather_pvpdruid_o_01shoulder","5","111111,111287,117618,117767,127094"
"30220","138790","1","4","2","283","111108","4","0","Primal Gladiator's Dragonhide Helm","Interface\Icons\inv_leather_pvpdruid_o_01helm","3","111108,117615,127072"
"30221","138792","8","4","2","297","115672","4","0","Primal Gladiator's Boots of Prowess","Interface\Icons\inv_leather_pvpdruid_o_01boot","2","115672,117853"
"30222","138793","5","4","2","291","144340","5","0","Shelter of Rin","Interface\Icons\inv_chest_plate27v2","3","115773,117954,144340"
"30223","138794","10","4","2","301","115634","4","0","Primal Gladiator's Dragonhide Gloves","Interface\Icons\inv_leather_pvpdruid_o_01glove","4","115634,115784,117815,117965"
"30224","138795","1","4","2","283","115635","4","0","Primal Gladiator's Dragonhide Helm","Interface\Icons\inv_leather_pvpdruid_o_01helm","2","115635,117816"
"30225","138796","7","4","2","295","115636","4","0","Primal Gladiator's Dragonhide Legguards","Interface\Icons\inv_leather_pvpdruid_o_01pant","4","115636,115776,117817,117957"
"30226","138797","3","4","2","287","115638","4","0","Primal Gladiator's Dragonhide Spaulders","Interface\Icons\inv_leather_pvpdruid_o_01shoulder","4","115638,115787,117819,117968"
"30227","138798","9","4","2","299","115676","4","0","Primal Gladiator's Bindings of Victory","Interface\Icons\inv_leather_pvpdruid_o_01bracer","2","115676,117857"
"30228","138799","20","4","2","291","115637","4","0","Primal Gladiator's Dragonhide Robes","Interface\Icons\inv_leather_pvpdruid_o_01robe","2","115637,117818"
"30229","138805","17","2","10","313","164328","3","0","Plundered Squidcaster","Interface\Icons\inv_staff_2h_draenorraid_d_03","1","164328"
"30230","138806","17","2","6","313","156987","1","0","Item 156987","Interface\Icons\inv_staff_2h_draenorraid_d_03","1","156987"
"30231","138808","17","2","10","313","113639","4","0","Spire of Tectus","Interface\Icons\inv_staff_2h_draenorraid_d_03","1","113639"
"30232","138815","8","4","3","297","115685","4","0","Primal Gladiator's Footguards of Cruelty","Interface\Icons\inv_boot_mail_pvpshaman_o_01","4","115685,115687,117866,117868"
"30233","138816","5","4","3","291","115720","4","0","Primal Gladiator's Ringmail Armor","Interface\Icons\inv_chest_mail_pvpshaman_o_01","4","115720,115778,117901,117959"
"30234","138817","10","4","3","301","115721","4","0","Primal Gladiator's Ringmail Gauntlets","Interface\Icons\inv_glove_mail_pvpshaman_o_01","4","115721,115789,117902,117970"
