"ID","CollectionType","EntryID","CategoryID","SortOrder","Flags","Rarity","ItemID","SpellID","DisplayID","CreatureID","MountType","SourceObjectID","SourceValue","Name","Icon","SourceType","SourceName","SourceText"
"1045","1","301532","2","1045","0","4","301202","301532","501973","3462028","0","3461020","0","Vashjir Seahorse","Interface\Icons\ability_mount_seahorse","vendor","Skeletal Stablemaster",""
"1046","1","301533","2","1046","0","4","301203","301533","501974","3462029","3","3461020","0","Beledars Spawn","Interface\Icons\inv_shadowelementalmount_purple","vendor","Skeletal Stablemaster",""
"1047","1","301534","2","1047","0","4","301204","301534","501975","3462030","3","3461020","0","Shackled Shadow","Interface\Icons\inv_shadowelementalmount_gold","vendor","Skeletal Stablemaster",""
"1048","1","301535","2","1048","0","4","301205","301535","501976","3462031","3","3461020","0","Shadow of Doubt","Interface\Icons\inv_shadowelementalmount_black","vendor","Skeletal Stablemaster",""
"1049","1","301536","2","1049","0","4","301206","301536","501977","3462032","0","3461020","0","Vicious Black Bonesteed","Interface\Icons\inv_skeletalwarhorse_01_brown","vendor","Skeletal Stablemaster",""
"1050","1","301537","2","1050","0","4","301207","301537","501978","3462033","0","3461020","0","Vicious Skeletal Warhorse","Interface\Icons\inv_skeletalwarhorse","vendor","Skeletal Stablemaster",""
"1051","1","301538","2","1051","0","4","301208","301538","501979","3462034","0","3461020","0","Vicious White Bonesteed","Interface\Icons\inv_skeletalwarhorse_01_purple","vendor","Skeletal Stablemaster",""
"1052","1","301539","2","1052","0","4","301209","301539","501980","3462035","0","3461020","0","Deepcoral Snapdragon","Interface\Icons\inv_snapdragonmount03","vendor","Skeletal Stablemaster",""
"1053","1","301540","2","1053","0","4","301210","301540","501981","3462036","0","3461020","0","Royal Snapdragon","Interface\Icons\inv_snapdragonmount01","vendor","Skeletal Stablemaster",""
"1054","1","301541","2","1054","0","4","301211","301541","501982","3462037","0","3461020","0","Snapdragon Kelpstalker","Interface\Icons\inv_snapdragonmount02","vendor","Skeletal Stablemaster",""
"1055","1","301542","2","1055","0","4","301212","301542","501983","3462038","3","3461020","0","Ghastly Urzul","Interface\Icons\inv_soulhoundmount_white","vendor","Skeletal Stablemaster",""
"1056","1","301543","2","1056","0","4","301213","301543","501984","3462039","3","3461020","0","Shackled Urzul","Interface\Icons\inv_soulhoundmount_blue","vendor","Skeletal Stablemaster",""
"1057","1","301544","2","1057","0","4","301214","301544","501985","3462040","3","3461020","0","Urzul Fleshripper","Interface\Icons\inv_soulhoundmount_red","vendor","Skeletal Stablemaster",""
"1058","1","301545","2","1058","0","4","301215","301545","501986","3462041","0","3461020","0","Heritage Undercrawler","Interface\Icons\inv_spiderundergroundmount_blue","vendor","Skeletal Stablemaster",""
"1059","1","301546","2","1059","0","4","301216","301546","501987","3462042","0","3461020","0","Royal Court Undercrawler","Interface\Icons\inv_spiderundergroundmount_yellow","vendor","Skeletal Stablemaster",""
"1060","1","301547","2","1060","0","4","301217","301547","501988","3462043","0","3461020","0","Widows Undercrawler","Interface\Icons\inv_spiderundergroundmount_red","vendor","Skeletal Stablemaster",""
"1061","1","301548","2","1061","0","4","301218","301548","501989","3462044","3","3461020","0","Felstorm Dragon","Interface\Icons\inv_stormdragonmount2_fel","vendor","Skeletal Stablemaster",""
"1062","1","301549","2","1062","0","4","301219","301549","501990","3462045","3","3461020","0","Island Thunderscale","Interface\Icons\inv_stormdragonmount2_fel","vendor","Skeletal Stablemaster",""
"1063","1","301550","2","1063","0","4","301220","301550","501991","3462046","3","3461020","0","Valarjar Stormwing","Interface\Icons\inv_stormdragonmount2","vendor","Skeletal Stablemaster",""
"1064","1","301551","2","1064","0","4","301221","301551","501992","3462047","0","3461020","0","Bestowed Thunderspine Packleader","Interface\Icons\inv_thunderlizardprimal_green","vendor","Skeletal Stablemaster",""
"1065","1","301552","2","1065","0","4","301222","301552","501993","3462048","0","3461020","0","Explorers Stonehide Packbeast","Interface\Icons\inv_thunderlizardprimal_light","vendor","Skeletal Stablemaster",""
"1066","1","301553","2","1066","0","4","301223","301553","501994","3462049","0","3461020","0","Lizi, Thunderspine Tramper","Interface\Icons\inv_thunderlizardprimal_brown","vendor","Skeletal Stablemaster",""
"1067","1","301554","2","1067","0","4","301224","301554","501995","3462050","0","3461020","0","Cragstepper Crest-Horn","Interface\Icons\inv_tuskarrmoosemount_red","vendor","Skeletal Stablemaster",""
"1068","1","301555","2","1068","0","4","301225","301555","501996","3462051","0","3461020","0","Floestrider Crest-Horn","Interface\Icons\inv_tuskarrmoosemount_green","vendor","Skeletal Stablemaster",""
"1069","1","301556","2","1069","0","4","301226","301556","501997","3462052","0","3461020","0","Kaluak Crest-Horn","Interface\Icons\inv_tuskarrmoosemount_blue","vendor","Skeletal Stablemaster",""
"1070","1","301557","2","1070","0","4","301227","301557","501998","3462053","0","3461020","0","Acidic Void Creeper","Interface\Icons\inv_voidcreepermount_yellow","vendor","Skeletal Stablemaster",""
"1071","1","301558","2","1071","0","4","301228","301558","501999","3462054","0","3461020","0","Ruby Void Creeper","Interface\Icons\inv_voidcreepermount_red","vendor","Skeletal Stablemaster",""
"1072","1","301559","2","1072","0","4","301229","301559","502000","3462055","0","3461020","0","The Bone Freezer","Interface\Icons\inv_voidcreepermount_blue","vendor","Skeletal Stablemaster",""
"1073","1","301560","2","1073","0","4","301230","301560","502001","3462056","0","3461020","0","Vicious Black Warsaber","Interface\Icons\ability_mount_warnightsaber","vendor","Skeletal Stablemaster",""
"1074","1","301561","2","1074","0","4","301231","301561","502002","3462057","0","3461020","0","Vicious Kaldorei Warsaber","Interface\Icons\ability_mount_warnightsaber","vendor","Skeletal Stablemaster",""
"1075","1","301562","2","1075","0","4","301232","301562","502003","3462058","0","3461020","0","Vicious White Warsaber","Interface\Icons\ability_mount_warnightsaber","vendor","Skeletal Stablemaster",""
"1076","1","301563","2","1076","0","4","301233","301563","502004","3462059","3","3461020","0","Gilded Prowler","Interface\Icons\inv_wingedlion2mount","vendor","Skeletal Stablemaster",""
"1077","1","301564","2","1077","0","4","301234","301564","502005","3462060","3","3461020","0","Highwind Darkmane","Interface\Icons\inv_wingedlion2mount_dark","vendor","Skeletal Stablemaster",""
"1078","1","301565","2","1078","0","4","301235","301565","502006","3462061","3","3461020","0","Silverwind Larion","Interface\Icons\inv_wingedlion2mount_silver","vendor","Skeletal Stablemaster",""
"1079","1","301566","2","1079","0","4","301236","301566","502007","3462062","0","3461020","0","Prestigious War Steed","Interface\Icons\inv_alliancepvpmount","vendor","Skeletal Stablemaster",""
"1080","1","301567","2","1080","0","4","301237","301567","502008","3462063","0","3461020","0","Vicious War Steed","Interface\Icons\ability_mount_alliancepvpmount","vendor","Skeletal Stablemaster",""
"1081","1","301568","2","1081","0","4","301238","301568","502009","3462064","0","3461020","0","Kaldorei War Wolf","Interface\Icons\inv_alliancewolfmount2_purple","vendor","Skeletal Stablemaster",""
"1082","1","301569","2","1082","0","4","301239","301569","502010","3462065","0","3461020","0","Sentinel War Wolf","Interface\Icons\inv_alliancewolfmount2_white","vendor","Skeletal Stablemaster",""
"1083","1","301570","2","1083","0","4","301240","301570","502011","3462066","3","3461020","0","Elven Arcane Guardian","Interface\Icons\inv_arcanegolem2mount_white","vendor","Skeletal Stablemaster",""
"1084","1","301571","2","1084","0","4","301241","301571","502012","3462067","3","3461020","0","Silvermoons Arcane Defender","Interface\Icons\inv_arcanegolem2mount_red","vendor","Skeletal Stablemaster",""
"1085","1","301572","2","1085","0","4","301242","301572","502013","3462068","0","3461020","0","Gilded Ravasaur","Interface\Icons\inv_armoredraptor","vendor","Skeletal Stablemaster",""
"1086","1","301573","2","1086","0","4","301243","301573","502014","3462069","0","3461020","0","Tomb Stalker","Interface\Icons\inv_armoredraptorundead","vendor","Skeletal Stablemaster",""
"1087","1","301574","2","1087","0","4","301244","301574","502015","3462070","3","3461020","0","Bloodthirsty Dreadwing","Interface\Icons\ability_hunter_pet_bat","vendor","Skeletal Stablemaster",""
"1088","1","301575","2","1088","0","4","301245","301575","502016","3462071","3","3461020","0","Witherbark Direwing","Interface\Icons\ability_hunter_pet_bat","vendor","Skeletal Stablemaster",""
"1089","1","301576","2","1089","0","4","301246","301576","502017","3462072","3","3461020","0","Honeyback Harvester","Interface\Icons\inv_bee_default","vendor","Skeletal Stablemaster",""
"1090","1","301577","2","1090","0","4","301247","301577","502018","3462073","3","3461020","0","Honeyback Hivemother","Interface\Icons\inv_bee_black","vendor","Skeletal Stablemaster",""
"1091","1","301578","2","1091","0","4","301248","301578","502019","3462074","3","3461020","0","Expedition Bloodswarmer","Interface\Icons\ability_mount_bloodtick_purple","vendor","Skeletal Stablemaster",""
"1092","1","301579","2","1092","0","4","301249","301579","502020","3462075","3","3461020","0","Leaping Veinseeker","Interface\Icons\ability_mount_bloodtick_red","vendor","Skeletal Stablemaster",""
"1093","1","301580","2","1093","0","4","301250","301580","502021","3462076","0","3461020","0","Bloodgorged Crawg","Interface\Icons\inv_bloodtrollbeast_mount","vendor","Skeletal Stablemaster",""
"1094","1","301581","2","1094","0","4","301251","301581","502022","3462077","0","3461020","0","Underrot Crawg","Interface\Icons\inv_archaeology_ogres_chimera_riding_harness","vendor","Skeletal Stablemaster",""
"1095","1","301582","2","1095","0","4","301252","301582","502023","3462078","3","3461020","0","Iron Skyreaver","Interface\Icons\ability_mount_ironchimera","vendor","Skeletal Stablemaster",""
"1096","1","301583","2","1096","0","4","301253","301583","502024","3462079","3","3461020","0","Nightfall Skyreaver","Interface\Icons\ability_mount_ironchimera","vendor","Skeletal Stablemaster",""
"1097","1","301584","2","1097","0","4","301254","301584","502025","3462080","0","3461020","0","Crusty Crawler","Interface\Icons\inv_crabmount_blue","vendor","Skeletal Stablemaster",""
"1098","1","301585","2","1098","0","4","301255","301585","502026","3462081","0","3461020","0","Snapback Scuttler","Interface\Icons\inv_crabmount","vendor","Skeletal Stablemaster",""
"1099","1","301586","2","1099","0","4","301256","301586","502027","3462082","3","3461020","0","Chittering Animite","Interface\Icons\inv_devourersmallmount_dark","vendor","Skeletal Stablemaster",""
"1100","1","301587","2","1100","0","4","301257","301587","502028","3462083","3","3461020","0","Endmire Flyer","Interface\Icons\inv_devourersmallmount_dark","vendor","Skeletal Stablemaster",""
"1101","1","301588","2","1101","0","4","301258","301588","502029","3462084","3","3461020","0","Slayers Felbroken Shrieker","Interface\Icons\Ability_Mount_Undeadhorse","vendor","Skeletal Stablemaster",""
"1102","1","301589","2","1102","0","4","301259","301589","502030","3462085","3","3461020","0","Slayers Felscorned Shrieker","Interface\Icons\inv_dhmount_fel","vendor","Skeletal Stablemaster",""
"1103","1","301590","2","1103","0","4","301260","301590","502031","3462086","3","3461020","0","Deathlords Vilebrood Vanquisher","Interface\Icons\ability_mount_dkmount","vendor","Skeletal Stablemaster",""
"1104","1","301591","2","1104","0","4","301261","301591","502032","3462087","3","3461020","0","Felscorned Vilebrood Vanquisher","Interface\Icons\inv_dkmountfel","vendor","Skeletal Stablemaster",""
"1105","1","301592","2","1105","0","4","301262","301592","502033","3462088","0","3461020","0","Black-Furred Bakar","Interface\Icons\inv_dogprimalmount","vendor","Skeletal Stablemaster",""
"1106","1","301593","2","1106","0","4","301263","301593","502034","3462089","0","3461020","0","Brown-Furred Spiky Bakar","Interface\Icons\inv_dogprimalmount","vendor","Skeletal Stablemaster",""
"1107","1","301594","2","1107","0","4","301264","301594","502035","3462090","3","3461020","0","Whelpling","Interface\Icons\Ability_Mount_Undeadhorse","vendor","Skeletal Stablemaster",""
"1108","1","301595","2","1108","0","4","301265","301595","502036","3462091","3","3461020","0","Whelpling","Interface\Icons\Ability_Mount_Undeadhorse","vendor","Skeletal Stablemaster",""
"1109","1","301596","2","1109","0","4","301266","301596","502037","3462092","3","3461020","0","Crimson Gladiators Drake","Interface\Icons\inv_drake2mountgladiator","vendor","Skeletal Stablemaster",""
"1110","1","301597","2","1110","0","4","301267","301597","502038","3462093","3","3461020","0","Draconic Gladiators Drake","Interface\Icons\inv_drake2mountgladiator_purple","vendor","Skeletal Stablemaster",""
"1111","1","301598","2","1111","0","4","301268","301598","502039","3462094","0","3461020","0","Darkforge Ram","Interface\Icons\Ability_Mount_Undeadhorse","vendor","Skeletal Stablemaster",""
"1112","1","301599","2","1112","0","4","301269","301599","502040","3462095","0","3461020","0","Dawnforge Ram","Interface\Icons\Ability_Mount_Undeadhorse","vendor","Skeletal Stablemaster",""
"1113","1","301600","2","1113","0","4","301270","301600","502041","3462096","3","3461020","0","Snowy Highmountain Eagle","Interface\Icons\ability_hunter_eagleeye","vendor","Skeletal Stablemaster",""
"1114","1","301601","2","1114","0","4","301271","301601","502042","3462097","3","3461020","0","Treetop Highmountain Eagle","Interface\Icons\ability_hunter_eagleeye","vendor","Skeletal Stablemaster",""
"1115","1","301602","2","1115","0","4","301272","301602","502043","3462098","3","3461020","0","Vicious Electro Eel","Interface\Icons\inv_electriceelviciousmount_blue","vendor","Skeletal Stablemaster",""
"1116","1","301603","2","1116","0","4","301273","301603","502044","3462099","3","3461020","0","Vicious Electro Eel","Interface\Icons\inv_electriceelviciousmount_blue","vendor","Skeletal Stablemaster",""
"1117","1","301604","2","1117","0","4","301274","301604","502045","3462100","3","3461020","0","Forged Gladiators Fel Bat","Interface\Icons\inv_felbatgladiatormount_gold","vendor","Skeletal Stablemaster",""
"1118","1","301605","2","1118","0","4","301275","301605","502046","3462101","3","3461020","0","Prized Gladiators Fel Bat","Interface\Icons\inv_felbatgladiatormount_copper","vendor","Skeletal Stablemaster",""
"1119","1","301606","2","1119","0","4","301276","301606","502047","3462102","3","3461020","0","Cyan Glowmite","Interface\Icons\inv_firefly2mount_blue","vendor","Skeletal Stablemaster",""
