item_id;name;ItemLevel;RequiredLevel;InventoryType;Quality
25318;Ancestral Hammer;105;65;21;2
25332;Reflective Staff;105;65;17;2
25543;Talbuk Sticker;105;0;21;2
25544;Zerid's Vintage Musket;105;0;26;2
25545;Talbuk Dirk;105;0;13;2
25565;Spaulders of the Ring;105;0;3;2
25566;Judicator's Gauntlets;105;0;10;2
25567;Cord of the Ring;105;0;6;2
25568;Warcaster's Scaled Leggings;105;0;7;2
25569;Murkblood Avenger's Chestplate;105;0;5;2
25570;Melia's Lustrous Crown;105;0;1;2
25573;QR 9863 Warrior Chest;105;0;5;2
25574;Greenkeeper's Pantaloons;105;0;7;2
25575;Thunderbringer's Guard;105;0;1;2
25576;Smuggler's Mitts;105;0;10;2
25577;Greenblood Pantaloons;105;0;7;2
25578;Caustic Feelers;105;0;10;2
25579;Dark Shaman's Cover;105;0;1;2
25580;QR 9867 Warrior Legs;105;0;7;2
25581;QR 9867 Hunter Gloves;105;0;10;2
25582;QR 9867 Druid Moonkin Belt;105;1;6;2
25583;Eighty Silver Links;105;0;6;2
25584;Murkblood Oven Mitts;105;0;10;2
25585;Murkblood Avenger's Legplates;105;0;7;2
25589;Clefthoof Helm;105;0;1;2
25591;Clefthoof Gloves;105;0;10;2
25592;Clefthoof Wristguards;105;0;9;2
25593;Windroc Greaves;105;0;8;2
25594;Windroc Boots;105;0;8;2
25595;Windroc Shroud;105;0;20;2
25634;Oshu'gun Relic;105;0;12;2
25636;Talbuk Cape;105;0;16;2
25637;Ethereal Sash;105;0;6;2
25671;Thick Draenic Vest;105;65;5;2
25676;Wild Draenish Vest;105;65;5;2
25778;Manacles of Remembrance;105;0;9;2
25779;Warmaul Slayer's Band;105;0;11;2
25780;Warmaul Defender's Cloak;105;0;16;2
26235;67 TEST Green Rogue Hand;105;65;10;2
26792;67 TEST Green Healer Mace;105;65;21;2
28539;Razor-Edged Boomerang;105;65;25;2
29119;Haramad's Bargain;105;70;2;4
29122;Nether Runner's Cowl;105;70;1;4
29123;Medallion of the Lightbearer;105;70;2;4
29126;Seer's Signet;105;70;11;4
29170;Windcaller's Orb;105;70;23;4
29172;Ashyen's Gift;105;70;11;4
29176;Crest of the Sha'tar;105;70;14;4
29177;A'dal's Command;105;70;11;4
29181;Timelapse Shard;105;70;12;4
29183;Bindings of the Timewalker;105;70;9;4
29348;The Bladefist;105;70;21;4
29351;Wrathtide Longbow;105;70;15;4
29353;Shockwave Truncheon;105;70;21;4
29355;Terokk's Shadowstaff;105;70;17;4
29356;Quantum Blade;105;70;17;4
29359;Feral Staff of Lashing;105;70;17;4
29360;Vileblade of the Betrayer;105;70;13;4
29362;The Sun Eater;105;70;13;4
29502;Cobrascale Hood;105;70;1;4
29503;Cobrascale Gloves;105;70;10;4
29504;Windscale Hood;105;70;1;4
29505;Hood of Primal Life;105;70;1;4
29506;Gloves of the Living Touch;105;70;10;4
29507;Windslayer Wraps;105;70;10;4
29508;Living Dragonscale Helm;105;70;1;4
29509;Windstrike Gloves;105;70;10;4
29510;Netherdrake Helm;105;70;1;4
29511;Netherdrake Gloves;105;70;10;4
29512;Earthen Netherscale Boots;105;70;8;4
29514;Thick Netherscale Breastplate;105;70;5;4
29517;Ebon Netherscale Bracers;105;70;9;4
31080;Mercurial Stone;105;65;12;2
31433;Sylvanaar Elite Caster's Armor;105;0;5;2
31434;Ogre Assassin's Britches;105;0;7;2
31438;Fizit's Mantle of Drake Hunting;105;0;3;2
31439;Precise Gloves of Alacrity;105;0;10;2
31440;Devolved Drake Girdle;105;0;6;2
31441;Clocktock's Jumpers;105;0;8;2
31442;Metro's Slimming Legs;105;0;7;2
31443;Nickwinkle's Harness Experiment;105;0;5;2
31444;Party Hat Mistake;105;0;1;2
31445;Last Year's "In" Belt;105;0;6;2
31446;Vibro Shanker;105;0;13;2
31447;Vibro Dagger;105;0;21;2
31448;Vibro Sword;105;0;21;2
31452;Energized Wristwraps;105;0;9;2
31453;Charged Footwear;105;0;8;2
31454;Scalewing Gloves;105;0;10;2
31455;Muscle Toning Belt;105;0;6;2
31474;Wand of the Ancestors;105;0;26;2
31475;Thunderlord Scalpel;105;0;21;2
31476;Slow Death Dirk;105;0;13;2
31510;Hewing Gloves;105;0;10;2
31512;Tree Warden's Belt;105;0;6;2
31513;Blackwhelp Belt;105;0;6;2
31516;Bracers of the Weald;105;0;9;2
31521;Expedition Defender's Shoulders;105;0;3;2
31537;Darktread Boots;105;0;8;2
31538;Twin Moon Shoulderguards;105;0;3;2
31539;Chaintwine Cinch;105;0;6;2
31540;Fairweather's Wristguards;105;0;9;2
31711;Nether-Empowered Footgear;105;0;8;2
31712;Mok'Nathal Champion's Shoulderguards;105;0;3;2
31713;Ritualist's Helm;105;0;1;2
31714;Nether Drake Wristguards;105;0;9;2
32093;Chancellor's Dreadweave Gloves;105;70;10;4
32094;Chancellor's Dreadweave Hood;105;70;1;4
32095;Chancellor's Dreadweave Leggings;105;70;7;4
32096;Chancellor's Dreadweave Mantle;105;70;3;4
32097;Chancellor's Dreadweave Robe;105;70;20;4
32098;Chancellor's Mooncloth Cowl;105;70;1;4
32099;Chancellor's Mooncloth Legguards;105;70;7;4
32100;Chancellor's Mooncloth Mitts;105;70;10;4
32101;Chancellor's Mooncloth Shoulderpads;105;70;3;4
32102;Chancellor's Mooncloth Vestments;105;70;20;4
32103;Chancellor's Satin Gloves;105;70;10;4
32104;Chancellor's Satin Hood;105;70;1;4
32105;Chancellor's Satin Leggings;105;70;7;4
32106;Chancellor's Satin Mantle;105;70;3;4
32107;Chancellor's Satin Robe;105;70;20;4
32108;Chancellor's Silk Amice;105;70;3;4
32109;Chancellor's Silk Cowl;105;70;1;4
32110;Chancellor's Silk Handguards;105;70;10;4
32111;Chancellor's Silk Raiment;105;70;20;4
32112;Chancellor's Silk Trousers;105;70;7;4
32113;Chancellor's Dragonhide Gloves;105;70;10;4
32114;Chancellor's Dragonhide Helm;105;70;1;4
32115;Chancellor's Dragonhide Legguards;105;70;7;4
32116;Chancellor's Dragonhide Spaulders;105;70;3;4
32117;Chancellor's Dragonhide Tunic;105;70;5;4
32118;Chancellor's Kodohide Gloves;105;70;10;4
32119;Chancellor's Kodohide Helm;105;70;1;4
32120;Chancellor's Leather Legguards;105;70;7;4
32121;Chancellor's Kodohide Spaulders;105;70;3;4
32122;Chancellor's Kodohide Legguards;105;70;7;4
32123;Chancellor's Kodohide Tunic;105;70;5;4
32124;Chancellor's Leather Gloves;105;70;10;4
32125;Chancellor's Leather Helm;105;70;1;4
32126;Chancellor's Leather Spaulders;105;70;3;4
32127;Chancellor's Leather Tunic;105;70;5;4
32128;Chancellor's Wyrmhide Gloves;105;70;10;4
32129;Chancellor's Wyrmhide Helm;105;70;1;4
32130;Chancellor's Wyrmhide Legguards;105;70;7;4
32131;Chancellor's Wyrmhide Spaulders;105;70;3;4
32132;Chancellor's Wyrmhide Tunic;105;70;5;4
32133;Chancellor's Chain Armor;105;70;5;4
32134;Chancellor's Chain Gauntlets;105;70;10;4
32135;Chancellor's Chain Helm;105;70;1;4
32136;Chancellor's Chain Leggings;105;70;7;4
32137;Chancellor's Chain Spaulders;105;70;3;4
32138;Chancellor's Linked Armor;105;70;5;4
32139;Chancellor's Linked Gauntlets;105;70;10;4
32140;Chancellor's Linked Helm;105;70;1;4
32141;Chancellor's Linked Leggings;105;70;7;4
32142;Chancellor's Linked Spaulders;105;70;3;4
32143;Chancellor's Mail Armor;105;70;5;4
32144;Chancellor's Mail Gauntlets;105;70;10;4
32145;Chancellor's Mail Helm;105;70;1;4
32146;Chancellor's Mail Leggings;105;70;7;4
32147;Chancellor's Mail Spaulders;105;70;3;4
32148;Chancellor's Ringmail Chestguard;105;70;5;4
32149;Chancellor's Ringmail Gloves;105;70;10;4
32150;Chancellor's Ringmail Headpiece;105;70;1;4
32151;Chancellor's Ringmail Legguards;105;70;7;4
32152;Chancellor's Ringmail Shoulders;105;70;3;4
32153;Chancellor's Lamellar Chestpiece;105;70;5;4
32154;Chancellor's Lamellar Gauntlets;105;70;10;4
32155;Chancellor's Lamellar Helm;105;70;1;4
32156;Chancellor's Lamellar Legguards;105;70;7;4
32157;Chancellor's Lamellar Shoulders;105;70;3;4
32158;Chancellor's Ornamented Chestplate;105;70;5;4
32159;Chancellor's Ornamented Gloves;105;70;10;4
32160;Chancellor's Ornamented Headguard;105;70;1;4
32161;Chancellor's Ornamented Leggings;105;70;7;4
32162;Chancellor's Ornamented Spaulders;105;70;3;4
32163;Chancellor's Plate Chestpiece;105;70;5;4
32164;Chancellor's Plate Gauntlets;105;70;10;4
32165;Chancellor's Plate Helm;105;70;1;4
32166;Chancellor's Plate Legguards;105;70;7;4
32167;Chancellor's Plate Shoulders;105;70;3;4
32168;Chancellor's Scaled Chestpiece;105;70;5;4
32169;Chancellor's Scaled Gauntlets;105;70;10;4
32170;Chancellor's Scaled Helm;105;70;1;4
32171;Chancellor's Scaled Legguards;105;70;7;4
32172;Chancellor's Scaled Shoulders;105;70;3;4
32173;Chancellor's Bonecracker;105;70;13;4
32174;Chancellor's Cleaver;105;70;13;4
32175;Chancellor's Hacker;105;70;13;4
32176;Chancellor's Pummeler;105;70;13;4
32177;Chancellor's Quickblade;105;70;13;4
32178;Chancellor's Shanker;105;70;13;4
32179;Chancellor's Shiv;105;70;13;4
32180;Chancellor's Slicer;105;70;13;4
32181;Chancellor's Bonegrinder;105;70;17;4
32182;Chancellor's Decapitator;105;70;17;4
32183;Chancellor's Maul;105;70;17;4
32184;Chancellor's Painsaw;105;70;17;4
32185;Chancellor's War Staff;105;70;17;4
32186;Chancellor's Warblade;105;70;17;4
32187;Chancellor's Heavy Crossbow;105;70;26;4
32188;Chancellor's Left Ripper;105;70;22;4
32189;Chancellor's Right Ripper;105;70;21;4
32190;Chancellor's Spellblade;105;70;21;4
32192;Chancellor's Barricade;105;70;14;4
32414;Tom's Legs A;105;70;7;4
32421;Tom's Axe A;105;70;17;4
32540;Terokk's Might;105;70;16;4
32541;Terokk's Wisdom;105;70;16;4
32647;Shard-bound Bracers;105;70;9;4
32648;Vortex Walking Boots;105;70;8;4
32651;Crystal Orb of Enlightenment;105;70;23;4
32655;Crystalweave Bracers;105;70;9;4
32656;Crystalhide Handwraps;105;70;10;4
32756;Gyro-Balanced Khorium Destroyer;105;70;26;4
32770;Skyguard Silver Cross;105;70;12;4
32771;Airman's Ribbon of Gallantry;105;70;12;4
32854;Hammer of Righteous Might;105;70;17;4
32941;Corruptor's Signet;105;70;11;4
32942;Ring of the Overseer;105;70;11;4
33204;Shadowprowler's Chestguard;105;70;5;4
21859;Imbued Netherweave Pants;106;67;7;3
23507;Adamantite Breastplate;106;67;5;3
23758;Cogspinner Goggles;106;0;1;3
25685;Fel Leather Gloves;106;67;10;3
25692;Netherfury Leggings;106;67;7;3
25694;Netherfury Belt;106;67;6;3
29781;Lifewarden's Breastplate;106;0;5;3
29782;Coif of the Wicked;106;0;1;3
29783;Legguards of the Resolute Defender;106;0;7;3
29813;Cloak of Woven Energy;106;0;16;3
29814;Celestial Jewel Ring;106;0;11;3
29815;Chain of Glowing Tendrils;106;0;2;3
30014;X-52 Pilot's Leggings;106;0;7;3
30016;X-52 Technician's Helm;106;0;1;3
30019;Area 52 Defender's Pants;106;0;7;3
30465;Lifeblood Leggings;106;67;7;3
30924;Gloves of the High Magus;106;0;10;3
30973;Band of Anguish;106;0;11;3
31025;Idol of the Avenger;106;0;28;3
31031;Stormfury Totem;106;0;28;3
31033;Libram of Righteous Power;106;0;28;3
31275;Necklace of Trophies;106;67;2;3
31276;Boots of Zealotry;106;67;8;3
31277;Pathfinder's Band;106;67;11;3
31280;Thundercaller's Gauntlets;106;67;10;3
31281;Mask of Veiled Death;106;67;1;3
31282;Shroud of Spiritual Purity;106;67;20;3
31283;Sash of Sealed Fate;106;67;6;3
23563;Nether Chain Shirt;107;70;5;4
28425;Fireguard;107;70;13;4
28428;Lionheart Blade;107;70;17;4
28431;The Planar Edge;107;70;13;4
28434;Lunar Crescent;107;70;17;4
28437;Drakefist Hammer;107;70;13;4
28440;Thunder;107;70;17;4
28483;Breastplate of Kings;107;70;5;4
21853;Netherweave Boots;108;62;8;2
23505;Adamantite Rapier;108;66;13;2
23747;Felsteel Boomstick;108;70;26;3
24653;Consortium Sash;108;66;6;2
24654;Consortium Boot;108;66;8;2
24655;Consortium Robe;108;66;5;2
24656;Consortium Gloves;108;66;10;2
24657;Consortium Hood;108;66;1;2
24658;Consortium Pants;108;66;7;2
24659;Consortium Mantle;108;66;3;2
24660;Consortium Bracer;108;66;9;2
24765;Clefthoof Belt;108;66;6;2
24766;Clefthoof Wanderboots;108;66;8;2
24767;Clefthoof Hidemantle;108;66;5;2
24768;Clefthoof Gloves;108;66;10;2
24769;Clefthoof Cover;108;66;1;2
24770;Clefthoof Britches;108;66;7;2
24771;Clefthoof Shoulderguards;108;66;3;2
24772;Clefthoof Bracers;108;66;9;2
24878;Der'izu Belt;108;66;6;2
24879;Der'izu Greaves;108;66;8;2
24880;Der'izu Chestpiece;108;66;5;2
24881;Der'izu Fists;108;66;10;2
24882;Der'izu Helm;108;66;1;2
24883;Der'izu Legguards;108;66;7;2
24884;Der'izu Spaulders;108;66;3;2
24885;Der'izu Bracer;108;66;9;2
24990;Warmaul Belt;108;66;6;2
24991;Warmaul Greaves;108;66;8;2
24992;Warmaul Breastplate;108;66;5;2
24993;Warmaul Gloves;108;66;10;2
24994;Warmaul Helmet;108;66;1;2
24995;Warmaul Legplates;108;66;7;2
24996;Warmaul Epaulets;108;66;3;2
24997;Warmaul Vambraces;108;66;9;2
25039;Farseer Cloak;108;66;16;2
25053;Lazuli Ring;108;66;11;2
25067;Diopside Beads;108;66;2;2
25081;Bayeaux Shield;108;66;14;2
25095;Archmage Orb;108;66;23;2
25109;Moon Blade;108;66;13;2
25123;Boneshredder Mace;108;66;13;2
25137;Draenethyst Mallet;108;66;17;2
25151;Assassins' Short Blade;108;66;13;2
25165;Boulderfist Claymore;108;66;17;2
25179;Nguni Stick;108;66;17;2
25193;Deathclaw Talons;108;66;13;2
25207;Shadowmoon Cleaver;108;66;13;2
25221;Ghostly Battle Axe;108;66;17;2
25235;Ethereal-Etched Glaive;108;66;17;2
25249;Ranger's Recurved Bow;108;66;15;2
25263;Assassins' Silent Crossbow;108;66;26;2
25277;Sporting Rifle;108;66;26;2
25291;Nobility Torch;108;66;26;2
25305;Elemental Dagger;108;66;21;2
25319;Tranquility Mace;108;66;21;2
25333;Purification Staff;108;66;17;2
25657;Felscale Breastplate;108;66;5;2
25659;Scaled Draenic Boots;108;66;8;2
26128;68 TEST Green Cloth Belt;108;66;6;2
26129;68 TEST Green Cloth Boot;108;66;8;2
26130;68 TEST Green Cloth Chest;108;66;5;2
26131;68 TEST Green Cloth Hand;108;66;10;2
26132;68 TEST Green Cloth Head;108;66;1;2
26133;68 TEST Green Cloth Legs;108;66;7;2
26134;68 TEST Green Cloth Shoulder;108;66;3;2
26135;68 TEST Green Cloth Wrist;108;66;9;2
26464;68 TEST Green Warrior Belt;108;66;6;2
26465;68 TEST Green Warrior Boot;108;66;8;2
26513;68 TEST Green Cloth Cloak;108;66;16;2
26527;68 TEST Green Cloth Ring;108;66;11;2
26541;68 TEST Green Cloth Necklace;108;66;2;2
26569;68 TEST Green Off Hand;108;66;23;2
26765;68 TEST Green Wand;108;66;26;2
26779;68 TEST Green Spell Dagger;108;66;21;2
28540;Arakkoa Talon-Axe;108;66;25;2
29371;Nexus-Claw;108;66;21;2
29372;Void-Talon;108;66;22;2
29377;Ethereum Phase-Spear;108;66;17;2
29378;Starheart Baton;108;66;26;2
29380;Ethereum Phase Blade;108;66;21;2
29391;Pulse Dagger;108;66;13;2
29775;Pendant of the Battle-Mage;108;0;2;2
29776;Core of Ar'kelos;108;0;12;2
29777;Cloak of the Valiant Defender;108;0;16;2
29779;Rejuvenating Scepter;108;0;26;2
29954;Spiritbinder's Mantle;108;0;3;2
29955;Mana Infused Wristguards;108;0;9;2
29959;Spiritualist's Gauntlets;108;0;10;2
29967;Nether Vest;108;0;5;2
29968;Nether Leggings;108;0;7;2
29969;Sparky's Discarded Helmet;108;0;1;2
29999;After Hours Pauldrons;108;0;3;2
30000;Mixologist's Gloves;108;0;10;2
30001;Doc's Belt;108;0;6;2
30002;Boot's Boots;108;0;8;2
30218;Junior Technician 3rd Grade Shoulders;108;0;3;2
30224;Junior Technician 3rd Grade Gloves;108;0;10;2
30225;Junior Technician 3rd Grade Bracers;108;0;9;2
30226;Alley's Recurve;108;0;15;2
30227;Mark V's Throwing Star;108;0;25;2
30252;Unearthed Enkaat Wand;108;0;26;2
30262;Trep's Shoulderguards;108;0;3;2
30263;Heavy-Duty Engineering Boots;108;0;8;2
30264;Area 52 Engineering Gloves;108;0;10;2
30268;Heap Leggings;108;0;7;2
30269;Warp-Raider's Eyepatch;108;0;1;2
30270;Scavenged Breastplate;108;0;5;2
30274;Papa's Armbands;108;0;9;2
30275;Mech Tech Shoulders;108;0;3;2
30276;Wheeler Family Heirloom;108;0;2;2
30294;Red Pointy Hat;108;0;1;2
30295;Exotic Spiked Shoulders;108;0;3;2
30296;Lost Chestplate of the Reverent;108;0;5;2
30362;Energized Helm;108;0;1;2
30363;Warp-Shielded Hauberk;108;0;5;2
30364;Resonating Axe;108;0;13;2
30383;Belt of the Sage;108;0;6;2
30384;Brightdawn Bracers;108;0;9;2
30386;Bloodguard's Greaves;108;0;8;2
30397;Spymaster's Crossbow;108;0;26;2
30401;Farahlite Studded Boots;108;0;8;2
30402;Field Agent's Bracers;108;0;9;2
30514;Nether Guards;108;0;3;2
30515;Junior Technician 3rd Grade Goggles;108;0;1;2
30516;Chief Engineer's Belt;108;0;6;2
30521;Warpweaver's Gloves;108;0;10;2
30568;The Sharp Cookie;108;66;25;2
30599;Avenging Blades;108;66;25;2
30847;X-52 Rocket Helmet;108;0;1;2
31036;Oronok's Ancient Scepter;108;0;17;3
31038;Staff of the Redeemer;108;0;17;3
31312;Sinister Area 52 Boots;108;0;8;2
31313;Nether-Rocket Gloves;108;0;10;2
31314;Rocket-Chief Pauldrons;108;0;3;2
31315;Goblin Girdle;108;0;6;2
31341;Wyrmcultist's Cloak;108;67;16;2
31414;Wild Wood Staff;108;0;17;2
31416;Scorch Wood Bow;108;0;15;2
31435;Gurn's Horned Helmet;108;0;1;2
31436;Sylvanaar Champion's Shoulders;108;0;3;2
31456;Gnomish Casting Boots;108;0;8;2
31457;Toshley's Station Hero's Hat;108;0;1;2
31458;Razaani-Buster Leggings;108;0;7;2
31459;Soul Saver's Chest Plate;108;0;5;2
31492;Claw of the Netherwing Flight;108;0;13;3
31493;Netherwing Spiritualist's Charm;108;0;23;3
31494;Netherwing Sorceror's Charm;108;0;23;3
31508;Coven Britches;108;0;7;2
31509;Wyrmcultist's Hood;108;0;1;2
31511;Chest of the Wyrmcult;108;0;5;2
31514;Dragonkin Shirt;108;0;5;2
31515;Whelpscale Gauntlets;108;0;10;2
31519;Inkling's Leggings;108;0;7;2
31520;Blackwing Helm;108;0;1;2
31523;Treebole's Hoop;108;0;11;2
31526;Raven's Wood Exorciser's Band;108;0;11;2
31527;Leafbeard Ring;108;0;11;2
31528;Ring of the Stonebark;108;0;11;2
31531;Wraithcloth Bindings;108;0;9;2
31532;Supple Leather Boots;108;0;8;2
31533;Diluvian Spaulders;108;0;3;2
31534;Whiteknuckle Gauntlets;108;0;10;2
31541;Whistling Sword;108;0;13;2
31542;Fanged Axe;108;0;17;2
31543;Adjudicator's Staff;108;0;17;2
31683;Dreadwing Skin Belt;108;0;6;2
31684;Netherhide Gloves;108;0;10;2
31685;Brood Mother Leggings;108;0;7;2
31686;Nether Protector's Chest;108;0;5;2
31687;Mok'Nathal Mantle;108;0;3;2
31688;Spiritcaller's Mask;108;0;1;2
31689;Mok'Nathal Hero's Pantaloons;108;0;7;2
31690;Belt of the Soul Saver;108;0;6;2
31699;Imbued Draenethyst Crystal;108;0;23;2
31700;Runed Silver Staff;108;0;17;2
31701;Saboteur's Axe;108;0;17;2
31703;Nether-Stalker's Blade;108;0;13;2
31790;Expedition Pendant;108;0;2;2
31791;Wildlord's Band;108;0;11;2
31792;Evergrove Ranger's Cloak;108;0;16;2
31793;Ruuan Weald Wristguards;108;0;9;2
21860;Imbued Netherweave Boots;109;69;8;3
23825;Nigh Invulnerability Belt;109;0;6;3
24087;Heavy Felsteel Ring;109;68;11;3
25803;Medallion of the Valiant Guardian;109;0;2;3
25804;Naliko's Revenge;109;0;11;3
25805;Mantle of Vivification;109;0;16;3
25806;Nethekurse's Rod of Torment;109;0;26;3
25808;Rod of Dire Shadows;109;0;26;3
25809;Maimfist's Choker;109;0;2;3
25810;Vicar's Cloak;109;0;16;3
25811;Conqueror's Band;109;0;11;3
29780;Kirin Tor Apprentice's Robes;109;0;20;3
30009;The Burning Crusader;109;0;17;3
30010;Fleshling Simulation Staff;109;0;17;3
30011;Ameer's Impulse Taser;109;0;17;3
30012;Ameer's Judgement;109;0;17;3
30013;Twin-Bladed Ripper;109;0;13;3
30256;Pants of the Naaru;109;0;7;3
30257;Shattrath Leggings;109;0;7;3
30258;Chestplate of A'dal;109;0;5;3
30297;Circlet of the Starcaller;109;0;1;3
30298;Void Slayer's Tunic;109;0;5;3
30299;Starcaller's Plated Legguards;109;0;7;3
30300;Dabiri's Enigma;109;0;12;3
30365;Overseer's Signet;109;0;11;3
30366;Manastorm Band;109;0;11;3
30368;Slippers of the High Priestess;109;0;8;3
30369;Cleansed Fel Pauldrons;109;0;3;3
30370;Gauntlets of the Redeemed Vindicator;109;0;10;3
30371;Lightwarden's Girdle;109;0;6;3
30372;Socrethar's Girdle;109;0;6;3
30373;Netherfused Pauldrons;109;0;3;3
30374;Greaves of Spellpower;109;0;8;3
30375;Gauntlets of the Vanquisher;109;0;10;3
30377;Karja's Medallion;109;0;2;3
30378;Thalodien's Charm;109;0;2;3
30859;Wand of the Seer;109;0;26;3
30860;Kaylaan's Signet;109;0;11;3
30925;Spaulders of the Torn-heart;109;0;3;3
30932;Akama's Sash;109;0;6;3
30933;Hauberk of Karabor;109;0;5;3
30939;Felboar Hide Shoes;109;0;8;3
30943;Verdant Gloves;109;0;10;3
30944;Umberhowl's Collar;109;0;9;3
30948;Sunfury Legguards;109;0;7;3
30951;Ar'tor's Mainstay;109;0;10;3
30962;Borak's Belt of Bravery;109;0;6;3
30967;The Hands of Fate;109;0;10;3
30984;Spellbreaker's Buckler;109;0;14;3
30999;Ashtongue Blade;109;0;13;3
31000;Bloodwarder's Rifle;109;0;26;3
31002;Summoner's Blade;109;0;21;3
31009;Wildcaller;109;0;17;3
31010;Slayer's Axe;109;0;17;3
31013;Ceremonial Kris;109;0;21;3
31062;Torn-heart Axe of Battle;109;0;17;3
31071;Grom'tor's Charge;109;0;13;3
31072;Lohn'goron, Bow of the Torn-heart;109;0;15;3
31073;Borak's Reminder;109;0;13;3
31074;Amulet of the Torn-heart;109;0;2;3
31075;Evoker's Mark of the Redemption;109;0;11;3
31076;Spellsword's Mark of the Redemption;109;0;11;3
31077;Slayer's Mark of the Redemption;109;0;11;3
31078;Protector's Mark of the Redemption;109;0;11;3
31104;Evoker's Helmet of Second Sight;109;0;1;3
31105;Overlord's Helmet of Second Sight;109;0;1;3
31106;Stalker's Helmet of Second Sight;109;0;1;3
31107;Shamanistic Helmet of Second Sight;109;0;1;3
31109;Stealther's Helmet of Second Sight;109;0;1;3
31110;Druidic Helmet of Second Sight;109;0;1;3
31155;Drakescale Breastplate;109;68;5;3
31156;Drakescale Hauberk;109;68;5;3
31157;Drakehide Tunic;109;68;5;3
31158;Drakeweave Raiment;109;68;5;3
31159;Felstone Pauldrons;109;68;3;3
31160;Felstone Epaulets;109;68;3;3
31161;Felstone Spaulders;109;68;3;3
31162;Felstone Mantle;109;68;3;3
31209;Chimaerascale Legplates;109;68;7;3
31210;Chimaerascale Legguards;109;68;7;3
31211;Chimaerahide Pants;109;68;7;3
31212;Chimaerahide Leggings;109;68;7;3
31213;Abyssal Plate Sabatons;109;68;8;3
31214;Abyssal Mail Greaves;109;68;8;3
31215;Abyssal Leather Treads;109;68;8;3
31216;Abyssal Cloth Footwraps;109;68;8;3
31217;Crimson Beholder Eye;109;68;1;3
31218;Fiery Beholder Eye;109;68;1;3
31219;Emerald Beholder Eye;109;68;1;3
31220;Amethyst Beholder Eye;109;68;1;3
31284;Bracers of Recklessness;109;68;9;3
31285;Chestguard of the Talon;109;68;5;3
31286;Breastplate of Rapid Striking;109;68;5;3
31287;Draenei Honor Guard Shield;109;68;14;3
31288;The Master's Treads;109;68;8;3
31289;Staff of Divine Infusion;109;68;17;3
31290;Band of Dominion;109;70;11;3
31380;Acrobat's Mark of the Sha'tar;109;0;11;3
31381;Aggressor's Mark of the Sha'tar;109;0;11;3
31382;Mage's Mark of the Sha'tar;109;0;11;3
31383;Spiritualist's Mark of the Sha'tar;109;0;11;3
31417;Staff of the Ashtongue Deathsworn;109;0;17;3
31490;Netherwing Protector's Shield;109;0;14;3
31491;Netherwing Defender's Shield;109;0;14;3
31544;Clefthoof Hide Leggings;109;0;7;3
31545;Oilcloth Breeches;109;0;7;3
31546;Tourmaline Crown;109;0;1;3
31547;Malefactor's Eyepatch;109;0;1;3
31548;Blackened Chestplate;109;0;5;3
31549;Leonine Breastplate;109;0;5;3
31557;Windchanneller's Boots;109;70;8;3
31565;Skystalker's Boots;109;70;8;3
31573;Mistshroud Boots;109;70;8;3
31581;Slatesteel Boots;109;70;8;3
31802;Fleshling Simulation Staff;109;0;13;3
31925;Fiery Band;109;70;11;3
31926;Frigid Band;109;70;11;3
31927;Living Band;109;70;11;3
