"ID","ContinentID","ParentAreaID","AreaBit","Flags","SoundProviderPref","SoundProviderPrefUnderwater","AmbienceID","ZoneMusic","IntroSound","ExplorationLevel","AreaName_Lang_enUS","AreaName_Lang_enGB","AreaName_Lang_koKR","AreaName_Lang_frFR","AreaName_Lang_deDE","AreaName_Lang_enCN","AreaName_Lang_zhCN","AreaName_Lang_enTW","AreaName_Lang_zhTW","AreaName_Lang_esES","AreaName_Lang_esMX","AreaName_Lang_ruRU","AreaName_Lang_ptPT","AreaName_Lang_ptBR","AreaName_Lang_itIT","AreaName_Lang_Unk","AreaName_Lang_Mask","FactionGroupMask","LiquidTypeID_1","LiquidTypeID_2","LiquidTypeID_3","LiquidTypeID_4","MinElevation","Ambient_Multiplier","Lightid"
"3675","530","3519","1299","1073759296","0","0","0","310","519","62","Tuurem","Tuurem","Tuurem","Tuurem","","","Tuurem","Tuurem","Туурем","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3676","530","3519","1300","1073759296","0","0","0","0","480","62","Veil Shienor","Veil Shienor","Voile Shienor","Shienorversteck","","","Velo Shienor","Velo Shienor","Гнездовье Шиенор","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3677","530","3519","1301","1073759296","0","0","0","0","481","62","Veil Skith","Veil Skith","Voile Skith","Skithversteck","","","Velo Skith","Velo Skith","Гнездовье Скит","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3678","530","3519","1302","1073759296","0","0","0","0","481","62","Veil Shalas","Veil Shalas","Voile Shalas","Shalasversteck","","","Velo Shalas","Velo Shalas","Гнездовье Шалас","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3679","530","3519","1303","1073759296","0","0","0","0","481","70","Skettis","Skettis","Skettis","Skettis","","","Skettis","Skettis","Скеттис","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3680","530","3519","1304","1073759296","0","0","0","0","481","70","Blackwind Valley","Blackwind Valley","Vallée de Noirvent","Schattenwindtal","","","Valle Vientonegro","Valle Vientonegro","Долина Черного Ветра","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3681","530","3519","1305","1073759296","0","0","0","337","0","63","Firewing Point","Firewing Point","Halte Aile-de-feu","Posten der Feuerschwingen","","","Alto Ala de Fuego","Alto Ala de Fuego","Лагерь Огнекрылов","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3682","530","3519","1306","1073759296","0","0","0","0","0","64","Grangol'var Village","Grangol'var Village","Grangol'var","Grangol'var","","","Poblado Grangol'var","Poblado Grangol'var","Деревня Грангол'вар","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3683","530","3519","1307","1075856448","0","0","0","278","0","0","Stonebreaker Hold","Stonebreaker Hold","Fort des Brise-pierres","Steinbrecherfeste","","","Bastión Rompepedras","Bastión Rompepedras","Форт Камнеломов","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3684","530","3519","1308","1075856448","0","0","0","279","0","0","Allerian Stronghold","Allerian Stronghold","Bastion allérien","Allerias Feste","","","Bastión Allerian","Bastión Allerian","Бастион Аллерии","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3685","530","3519","1309","1073759296","0","0","0","0","501","63","Bonechewer Ruins","Bonechewer Ruins","Ruines Mâche-les-os","Ruinen der Knochenmalmer","","","Ruinas Mascahuesos","Ruinas Mascahuesos","Руины Костеглодов","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3686","530","3519","1310","1073759296","0","0","0","0","480","64","Veil Lithic","Veil Lithic","Voile Lithic","Lithicversteck","","","Velo Lítico","Velo Lítico","Гнездовье Литик","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3687","530","3519","1311","1073759296","0","0","0","0","0","62","Olembas","Olembas","Olembas","Olembas","","","Olembas","Olembas","Олембас","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3688","530","3519","1312","1073759296","0","0","402","306","0","65","Auchindoun","Auchindoun","Auchindoun","Auchindoun","","","Auchindoun","Auchindoun","Аукиндон","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3689","530","3519","1313","1073759296","0","0","0","0","0","63","Veil Reskk","Veil Reskk","Voile Reskk","Reskkversteck","","","Velo Reskk","Velo Reskk","Гнездовье Ресск","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3690","530","3519","1314","1073759296","0","0","0","0","480","70","Blackwind Lake","Blackwind Lake","Lac Noirvent","Schattenwindsee","","","Lago Vientonegro","Lago Vientonegro","Озеро Черного Ветра","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3691","530","3519","1315","1073759296","0","0","0","0","0","62","Lake Ere'Noru","Lake Ere'Noru","Lac Ere'Noru","See von Ere'Noru","","","Lago Ere'Noru","Lago Ere'Noru","Озеро Эре'Нору","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3692","530","3519","1316","1073759296","0","0","0","0","0","62","Lake Jorune","Lake Jorune","Lac Jorune","Jorunesee","","","Lago Jorune","Lago Jorune","Озеро Иорун","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3693","530","3519","1317","1073759296","0","0","0","0","0","62","Skethyl Mountains","Skethyl Mountains","Monts Skethyl","Skethylberge","","","Montañas Skethyl","Montañas Skethyl","Горы Скетил","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3694","530","3519","1318","1073759296","0","0","0","0","0","62","Misty Ridge","Misty Ridge","Crête brumeuse","Nebelpass","","","Cresta Brumosa","Cresta Brumosa","Туманная гряда","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3695","530","3519","1319","1073759296","0","0","0","0","0","62","The Broken Hills","The Broken Hills","Les Collines brisées","Die zerklüfteten Hügel","","","Las Colinas Quebradas","Las Colinas Quebradas","Изрезанные холмы","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3696","530","3519","1320","1073759296","0","0","0","0","508","62","The Barrier Hills","The Barrier Hills","La Barrière","Die Hügelwand","","","Las Colinas Barrera","Las Colinas Barrera","Пограничные холмы","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3697","530","3519","1321","1073792064","0","0","402","306","0","64","The Bone Wastes","The Bone Wastes","Le désert des Ossements","Die Knochenwüste","","","El Vertedero de Huesos","El Vertedero de Huesos","Костяные пустоши","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3698","559","0","1322","65664","0","0","369","243","512","0","Nagrand Arena","Nagrand Arena","Arène de Nagrand","Arena von Nagrand","","","Arena de Nagrand","Arena de Nagrand","Арена Награнда","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3699","530","3518","1323","1073759296","0","0","0","0","510","65","Laughing Skull Courtyard","Laughing Skull Courtyard","Cour du Crâne ricanant","Hof des Lachenden Schädels","","","Patio Riecráneos","Patio Riecráneos","Внутренний двор Веселого Черепа","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3700","530","3518","1324","1073759296","0","0","0","0","510","0","The Ring of Blood","The Ring of Blood","L'arène de sang","Der Ring des Blutes","","","El Círculo de Sangre","El Círculo de Sangre","Кольцо Крови","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3701","530","3518","1325","1073759360","0","0","0","0","0","0","Arena Floor","Arena Floor","Sol de l'arène","Arenagrund","","","El Suelo de la Arena","El Suelo de la Arena","Ринг арены","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3702","562","0","1326","65664","0","0","406","243","0","0","Blade's Edge Arena","Blade's Edge Arena","Arène des Tranchantes","Arena des Schergrats","","","Arena Filospada","Arena Filospada","Арена Острогорья","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3703","530","0","1327","19752","0","0","409","311","0","0","Shattrath City","Shattrath City","Shattrath","Shattrath","","","Ciudad de Shattrath","Ciudad de Shattrath","Шаттрат","","","","","","","","16712190","6","0","0","0","0","-500","0","0"
"3704","530","3487","1328","1073742104","0","0","0","0","0","0","The Shepherd's Gate","The Shepherd's Gate","Porte du Berger","Hirtentor","","","La Puerta del Pastor","La Puerta del Pastor","Врата Пастыря","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3705","530","3518","1329","1073759296","0","0","0","0","0","64","Telaari Basin","Telaari Basin","Bassin telaari","Telaaribecken","","","Cuenca Telaari","Cuenca Telaari","Котловина Телаари","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3706","269","2366","1330","1073741824","0","0","0","0","512","0","The Dark Portal","The Dark Portal","La Porte des ténèbres","Das Dunkle Portal","","","El Portal Oscuro","El Portal Oscuro","Темный портал","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3707","534","3606","1331","1073741824","0","0","0","346","521","0","Alliance Base","Alliance Base","Base de l'Alliance","Basis der Allianz","","","Base de la Alianza","Base de la Alianza","База Альянса","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3708","534","3606","1332","1073741824","0","0","0","347","522","0","Horde Encampment","Horde Encampment","Campement de la Horde","Lager der Horde","","","Campamento de la Horda","Campamento de la Horda","Стоянка Орды","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3709","534","3606","1333","1073741824","0","0","0","0","0","0","Night Elf Village","Night Elf Village","Village elfe de la nuit","Nachtelfendorf","","","Villa Elfo de la Noche","Villa Elfo de la Noche","Деревня ночных эльфов","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3710","534","3606","1334","1073741824","0","0","0","348","523","0","Nordrassil","Nordrassil","Nordrassil","Nordrassil","","","Nordrassil","Nordrassil","Нордрассил","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3711","571","0","1335","17472","0","0","461","424","0","76","Sholazar Basin","Sholazar Basin","Bassin de Sholazar","Sholazarbecken","","","Cuenca de Sholazar","Cuenca de Sholazar","Низина Шолазар","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3712","530","3523","1336","1075856448","0","0","0","0","475","0","Area 52","Area 52","Zone 52","Area 52","","","Área 52","Área 52","Зона 52","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3713","542","0","1337","0","0","0","0","0","0","0","The Blood Furnace","The Blood Furnace","La Fournaise du sang","Der Blutkessel","","","El Horno de Sangre","El Horno de Sangre","Кузня Крови","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3714","540","0","1338","0","0","0","0","0","0","0","The Shattered Halls","The Shattered Halls","Les Salles brisées","Die zerschmetterten Hallen","","","Las Salas Arrasadas","Las Salas Arrasadas","Разрушенные залы","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3715","545","0","1339","0","0","0","0","0","0","0","The Steamvault","The Steamvault","Le Caveau de la vapeur","Die Dampfkammer","","","La Cámara de Vapor","La Cámara de Vapor","Паровое подземелье","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3716","546","0","1340","0","0","0","0","0","0","0","The Underbog","The Underbog","La Basse-tourbière","Der Tiefensumpf","","","La Sotiénaga","La Sotiénaga","Нижетопь","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3717","547","0","1341","0","0","0","0","0","0","0","The Slave Pens","The Slave Pens","Les enclos aux esclaves","Die Sklavenunterkünfte","","","Recinto de los Esclavos","Recinto de los Esclavos","Узилище","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3718","530","3521","1342","1075856448","0","0","0","278","0","0","Swamprat Post","Swamprat Post","Poste du Rat des marais","Sumpfrattenposten","","","Avanzada Rata del Pantano","Avanzada Rata del Pantano","Застава Болотной Крысы","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3719","530","3519","1343","1073759296","0","0","0","0","510","63","Bleeding Hollow Ruins","Bleeding Hollow Ruins","Ruines de l'Orbite sanglante","Ruinen des Blutenden Auges","","","Ruinas Foso Sangrante","Ruinas Foso Sangrante","Руины Кровавой Глазницы","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3720","530","3521","1344","1073792064","0","0","0","0","0","0","Twin Spire Ruins","Twin Spire Ruins","Ruines des flèches jumelles","Ruinen der Zwillingsspitze","","","Ruinas de las Agujas Gemelas","Ruinas de las Agujas Gemelas","Руины Двух Башен","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3721","530","3523","1345","1073759296","0","0","0","0","0","66","The Crumbling Waste","The Crumbling Waste","La Désagrégation","Die schwindende Weite","","","Las Ruinas Desmoronadas","Las Ruinas Desmoronadas","Гиблый пустырь","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3722","530","3523","1346","1073759296","0","0","0","0","496","67","Manaforge Ara","Manaforge Ara","Manaforge Ara","Manaschmiede Ara","","","Forja de Maná Ara","Forja de Maná Ara","Манагорн Ара","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3723","530","3523","1347","1073759296","0","0","0","0","0","67","Arklon Ruins","Arklon Ruins","Ruines Arklon","Ruinen von Arklon","","","Ruinas Arklon","Ruinas Arklon","Руины Арклон","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3724","530","3523","1348","1075856448","0","0","0","0","475","67","Cosmowrench","Cosmowrench","Cosmovrille","Kosmozang","","","Cosmotirón","Cosmotirón","Космоворот","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3725","530","3523","1349","1073759296","0","0","0","310","519","67","Ruins of Enkaat","Ruins of Enkaat","Ruines d'Enkaat","Ruinen von Enkaat","","","Ruinas de Enkaat","Ruinas de Enkaat","Руины Энкаата","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3726","530","3523","1350","1073759296","0","0","0","0","497","67","Manaforge B'naar","Manaforge B'naar","Manaforge B'naar","Manaschmiede B'naar","","","Forja de Maná B'naar","Forja de Maná B'naar","Манагорн Б'Наар","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3727","530","3523","1351","1073759296","0","0","0","0","487","68","The Scrap Field","The Scrap Field","La Ferraille","Das Trümmerfeld","","","El Campo de Sobras","El Campo de Sobras","Захламленное поле","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"3728","530","3523","1352","1073759296","0","0","0","0","0","68","The Vortex Fields","The Vortex Fields","Les champs du vortex","Die Vortexfelder","","","Los Campos del Vórtice","Los Campos del Vórtice","Вихревые поля","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
