"ID","Importance","Icon_1","Icon_2","Icon_3","Icon_4","Icon_5","Icon_6","Icon_7","Icon_8","Icon_9","FactionID","X","Y","Z","ContinentID","Flags","AreaID","Name_Lang_enUS","Name_Lang_enGB","Name_Lang_koKR","Name_Lang_frFR","Name_Lang_deDE","Name_Lang_enCN","Name_Lang_zhCN","Name_Lang_enTW","Name_Lang_zhTW","Name_Lang_esES","Name_Lang_esMX","Name_Lang_ruRU","Name_Lang_ptPT","Name_Lang_ptBR","Name_Lang_itIT","Name_Lang_Unk","Name_Lang_Mask","Description_Lang_enUS","Description_Lang_enGB","Description_Lang_koKR","Description_Lang_frFR","Description_Lang_deDE","Description_Lang_enCN","Description_Lang_zhCN","Description_Lang_enTW","Description_Lang_zhTW","Description_Lang_esES","Description_Lang_esMX","Description_Lang_ruRU","Description_Lang_ptPT","Description_Lang_ptBR","Description_Lang_itIT","Description_Lang_Unk","Description_Lang_Mask","WorldStateID","WorldMapLink"
"1801","0","7","0","0","0","0","0","0","0","0","0","-4871","-11598","7","530","516","3569","Tide's Hollow","Tide's Hollow","Creux de la marée","Gezeitenhöhle","","","Hoya de la Marea","Hoya de la Marea","Приливная низина","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0"
"1820","0","7","0","0","0","0","0","0","0","0","0","8538","-7931","154","530","516","3476","Tor'Watha","Tor'Watha","Tor'Watha","Tor'Watha","","","Tor'Watha","Tor'Watha","Тор'Вата","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0"
"2034","3","5","0","0","0","0","0","0","0","0","0","1917","5566","263","530","525","3918","Toshley's Station","Toshley's Station","Poste de Toshley","Toshleys Station","","","Estación de Toshley","Estación de Toshley","Станция Тошли","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0"
"1794","0","7","0","0","0","0","0","0","0","0","0","-5081","-11265","0","530","516","3579","Traitor's Cove","Traitor's Cove","Crique du traître","Verräterbucht","","","Cala del Traidor","Cala del Traidor","Бухта Изменника","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0"
"1713","3","5","0","0","0","0","0","0","0","0","0","7567","-6818","87","530","532","3488","Tranquillien","Tranquillien","Tranquillien","Tristessa","","","Tranquillien","Tranquillien","Транквиллион","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0"
"1897","0","8","0","0","0","0","0","0","0","0","0","246","7084","36","530","647","3521","Twinspire Graveyard","Twinspire Graveyard","Cimetière des Flèches jumelles","Friedhof der Zwillingsspitze","","","Cementerio de las Agujas Gemelas","Cementerio de las Agujas Gemelas","Кладбище Двух Башен","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","2647","0"
"1898","0","15","0","0","0","0","0","0","0","0","0","246","7084","36","530","647","3521","Twinspire Graveyard","Twinspire Graveyard","Cimetière des Flèches jumelles","Friedhof der Zwillingsspitze","","","Cementerio de las Agujas Gemelas","Cementerio de las Agujas Gemelas","Кладбище Двух Башен","","","","","","","","16712190","Alliance Controlled","Alliance Controlled","Contrôlée par l'Alliance","Kontrolliert von der Allianz","","","Bajo el control de la Alianza","Bajo el control de la Alianza","Под контролем Альянса","","","","","","","","16712190","2648","0"
"1899","0","13","0","0","0","0","0","0","0","0","0","246","7084","36","530","647","3521","Twinspire Graveyard","Twinspire Graveyard","Cimetière des Flèches jumelles","Friedhof der Zwillingsspitze","","","Cementerio de las Agujas Gemelas","Cementerio de las Agujas Gemelas","Кладбище Двух Башен","","","","","","","","16712190","Horde Controlled","Horde Controlled","Contrôlée par la Horde","Kontrolliert von der Horde","","","Bajo el control de la Horda","Bajo el control de la Horda","Под контролем Орды","","","","","","","","16712190","2649","0"
"2024","0","7","0","0","0","0","0","0","0","0","0","-325","5702","-22","530","516","3655","Umbrafen Lake","Umbrafen Lake","Lac Umbretourbe","Umbrafennsee","","","Lago Umbropantano","Lago Umbropantano","Озеро Тенетопь","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0"
"2025","0","7","0","0","0","0","0","0","0","0","0","-712","5700","-14","530","516","3655","Umbrafen Lake","Umbrafen Lake","Lac Umbretourbe","Umbrafennsee","","","Lago Umbropantano","Lago Umbropantano","Озеро Тенетопь","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0"
"1815","0","7","0","0","0","0","0","0","0","0","0","7208","-6247","19","530","516","3505","Underlight Mines","Underlight Mines","Mines de Terradiance","Grubenlichtminen","","","Minas Sondaluz","Minas Sondaluz","Беспросветные рудники","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0"
"1786","0","7","0","0","0","0","0","0","0","0","0","-4257","-11424","17","530","516","3574","Valaar's Berth","Valaar's Berth","Amarrage de Valaar","Valaars Steg","","","Atracadero de Valaar","Atracadero de Valaar","Причал Валаара","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0"
"1894","0","11","0","0","0","0","0","0","0","0","0","374","7333","49","530","647","3521","West Beacon","West Beacon","Balise de l'ouest","Westliches Leuchtsignal","","","Baliza del Oeste","Baliza del Oeste","Западный маяк","","","","","","","","16712190","Alliance Controlled","Alliance Controlled","Contrôlée par l'Alliance","Kontrolliert von der Allianz","","","Bajo el control de la Alianza","Bajo el control de la Alianza","Под контролем Альянса","","","","","","","","16712190","2644","0"
"1895","0","10","0","0","0","0","0","0","0","0","0","374","7333","49","530","647","3521","West Beacon","West Beacon","Balise de l'ouest","Westliches Leuchtsignal","","","Baliza del Oeste","Baliza del Oeste","Западный маяк","","","","","","","","16712190","Horde Controlled","Horde Controlled","Contrôlée par la Horde","Kontrolliert von der Horde","","","Bajo el control de la Horda","Bajo el control de la Horda","Под контролем Орды","","","","","","","","16712190","2645","0"
"1896","0","6","0","0","0","0","0","0","0","0","0","374","7333","49","530","647","3521","West Beacon","West Beacon","Balise de l'ouest","Westliches Leuchtsignal","","","Baliza del Oeste","Baliza del Oeste","Западный маяк","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","2646","0"
"1824","0","7","0","0","0","0","0","0","0","0","0","9100","-6223","19","530","516","3466","West Sanctum","West Sanctum","Sanctum occidental","Sanktum des Westens","","","Sagrario del Oeste","Sagrario del Oeste","Западное святилище","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0"
"2076","3","5","0","0","0","0","0","0","0","0","0","-3995","2186","104","530","525","3745","Wildhammer Stronghold","Wildhammer Stronghold","Bastion des Marteaux-hardis","Wildhammerfeste","","","Bastión Martillo Salvaje","Bastión Martillo Salvaje","Цитадель Громового Молота","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0"
"1791","0","7","0","0","0","0","0","0","0","0","0","-3768","-11465","314","530","516","3580","Wildwind Peak","Wildwind Peak","Pic Vent-sauvage","Wildwindgipfel","","","Cima Ventosalvaje","Cima Ventosalvaje","Штормовой Пик","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0"
"1712","0","7","0","0","0","0","0","0","0","0","0","7018","-5731","106","530","0","3492","Windrunner Spire","Windrunner Spire","Flèche de Coursevent","Windläuferturm","","","Aguja Brisaveloz","Aguja Brisaveloz","Шпили Ветрокрылых","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0"
"1816","0","7","0","0","0","0","0","0","0","0","0","7260","-5936","17","530","516","3491","Windrunner Village","Windrunner Village","Coursevent","Windläuferdorf","","","Aldea Brisaveloz","Aldea Brisaveloz","Деревня Ветрокрылых","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0"
"1831","0","7","0","0","0","0","0","0","0","0","0","-2220","-12324","57","530","516","3590","Wrathscale Lair","Wrathscale Lair","Repaire des Irécailles","Hassprankenzuflucht","","","Guarida Escama de Cólera","Guarida Escama de Cólera","Логово клана Зловещей Чешуи","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0"
"1779","0","7","0","0","0","0","0","0","0","0","0","-4959","-11815","12","530","516","3570","Wrathscale Point","Wrathscale Point","Cap des Irécailles","Hassprankenterritorium","","","Punto Escama de Cólera","Punto Escama de Cólera","Руины клана Зловещей Чешуи","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0"
"1908","0","47","0","0","0","0","0","0","0","0","0","-1656","7733","-15","530","647","3518","Wyvern Camp","Wyvern Camp","Camp des wyvernes","Flügeldrachenlager","","","Campamento Dracoleón","Campamento Dracoleón","Лагерь Виверн","","","","","","","","16712190","Uncontrolled","Uncontrolled","Pas contrôlé","Unerbobert","","","No controlado","No controlado","Оспаривается","","","","","","","","16712190","2659","0"
"1909","0","48","0","0","0","0","0","0","0","0","0","-1656","7733","-15","530","647","3518","Wyvern Camp","Wyvern Camp","Camp des wyvernes","Flügeldrachenlager","","","Campamento Dracoleón","Campamento Dracoleón","Лагерь Виверн","","","","","","","","16712190","Horde Controlled","Horde Controlled","Contrôlé par la Horde","Kontrolliert von der Horde","","","Bajo el control de la Horda","Bajo el control de la Horda","Под контролем Орды","","","","","","","","16712190","2660","0"
"1910","0","46","0","0","0","0","0","0","0","0","0","-1656","7733","-15","530","647","3518","Wyvern Camp","Wyvern Camp","Camp des wyvernes","Flügeldrachenlager","","","Campamento Dracoleón","Campamento Dracoleón","Лагерь Виверн","","","","","","","","16712190","Alliance Controlled","Alliance Controlled","Contrôlé par l'Alliance","Kontrolliert von der Allianz","","","Bajo el control de la Alianza","Bajo el control de la Alianza","Под контролем Альянса","","","","","","","","16712190","2661","0"
"1911","0","47","0","0","0","0","0","0","0","0","0","-1512","8135","-20","530","647","3518","Wyvern Camp","Wyvern Camp","Camp des wyvernes","Flügeldrachenlager","","","Campamento Dracoleón","Campamento Dracoleón","Лагерь Виверн","","","","","","","","16712190","Uncontrolled","Uncontrolled","Pas contrôlé","Unerbobert","","","No controlado","No controlado","Оспаривается","","","","","","","","16712190","2667","0"
"1912","0","46","0","0","0","0","0","0","0","0","0","-1512","8135","-20","530","647","3518","Wyvern Camp","Wyvern Camp","Camp des wyvernes","Flügeldrachenlager","","","Campamento Dracoleón","Campamento Dracoleón","Лагерь Виверн","","","","","","","","16712190","Alliance Controlled","Alliance Controlled","Contrôlé par l'Alliance","Kontrolliert von der Allianz","","","Bajo el control de la Alianza","Bajo el control de la Alianza","Под контролем Альянса","","","","","","","","16712190","2666","0"
"1913","0","48","0","0","0","0","0","0","0","0","0","-1512","8135","-20","530","647","3518","Wyvern Camp","Wyvern Camp","Camp des wyvernes","Flügeldrachenlager","","","Campamento Dracoleón","Campamento Dracoleón","Лагерь Виверн","","","","","","","","16712190","Horde Controlled","Horde Controlled","Contrôlé par la Horde","Kontrolliert von der Horde","","","Bajo el control de la Horda","Bajo el control de la Horda","Под контролем Орды","","","","","","","","16712190","2665","0"
"1914","0","47","0","0","0","0","0","0","0","0","0","-1817","8038","-26","530","647","3518","Wyvern Camp","Wyvern Camp","Camp des wyvernes","Flügeldrachenlager","","","Campamento Dracoleón","Campamento Dracoleón","Лагерь Виверн","","","","","","","","16712190","Uncontrolled","Uncontrolled","Pas contrôlé","Unerbobert","","","No controlado","No controlado","Оспаривается","","","","","","","","16712190","2670","0"
"1915","0","48","0","0","0","0","0","0","0","0","0","-1817","8038","-26","530","647","3518","Wyvern Camp","Wyvern Camp","Camp des wyvernes","Flügeldrachenlager","","","Campamento Dracoleón","Campamento Dracoleón","Лагерь Виверн","","","","","","","","16712190","Horde Controlled","Horde Controlled","Contrôlé par la Horde","Kontrolliert von der Horde","","","Bajo el control de la Horda","Bajo el control de la Horda","Под контролем Орды","","","","","","","","16712190","2668","0"
"1916","0","46","0","0","0","0","0","0","0","0","0","-1817","8038","-26","530","647","3518","Wyvern Camp","Wyvern Camp","Camp des wyvernes","Flügeldrachenlager","","","Campamento Dracoleón","Campamento Dracoleón","Лагерь Виверн","","","","","","","","16712190","Alliance Controlled","Alliance Controlled","Contrôlé par l'Alliance","Kontrolliert von der Allianz","","","Bajo el control de la Alianza","Bajo el control de la Alianza","Под контролем Альянса","","","","","","","","16712190","2669","0"
"1917","0","47","0","0","0","0","0","0","0","0","0","-1387","7781","-11","530","647","3518","Wyvern Camp","Wyvern Camp","Camp des wyvernes","Flügeldrachenlager","","","Campamento Dracoleón","Campamento Dracoleón","Лагерь Виверн","","","","","","","","16712190","Uncontrolled","Uncontrolled","Pas contrôlé","Unerbobert","","","No controlado","No controlado","Оспаривается","","","","","","","","16712190","2662","0"
